RTECS_ID,CAS_RN,SMILES,mouse_intravenous_LD50
738727,738-72-7,C=CC(C)=CC(C)C(=O)CC(O)CC1CC(=O)NC(=O)C1,3.184104109
740125,740-12-5,COc1cc(C(=O)Nc2ccccc2C)cc(OC)c1OC,3.708207655
740885,740-88-5,O=C(CCN1CC1)NCCCCCCNC(=O)CCN1CC1,4.236707968
742201,742-20-1,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,3.21417102
745653,745-65-3,CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,4.227381018
746485,746-48-5,CCCCC1C(=O)N(c2ccccc2)N(c2ccc([N+](=O)[O-])cc2)C1=O,3.253773282
748367,748-36-7,CC=CC(=O)OC12C=CC(=O)C3Oc4c(OC)ccc5c4C31CCN(C)C2C5,3.968628714
748447,748-44-7,CC(=O)NCC1(c2ccccc2)CCN(CC2COc3ccccc3O2)CC1,3.927128451
749020,749-02-0,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,4.190582149
750549,750-54-9,COc1ccc2c3c1OC1C(=O)C=CC4(OC(=O)Cc5ccccc5)C(C2)N(C)CCC314,3.783710373
751019,751-01-9,COc1ccc2c3c1OC1C(=O)C=CC4(OC(=O)C=Cc5ccccc5)C(C2)N(C)CCC314,4.155530951
751940,751-94-0,CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O,3.439154807
751973,751-97-3,CN(C)C1C(=O)C(C(=O)NCN2CCCC2)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,3.565877471
751984,751-98-4,CN(C)C1C(=O)C(C(=O)NCNCC(=O)O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,3.839027251
752589,752-58-9,CCCC[Sn](CCCC)(CCCC)n1c(=O)n([Sn](CCCC)(CCCC)CCCC)c(=O)n([Sn](CCCC)(CCCC)CCCC)c1=O,5.29938874
753731,753-73-1,C[Sn](C)(Cl)Cl,3.593616331
756796,756-79-6,COP(C)(=O)OC,2.133692946
757711,757-71-1,C=CCP(=O)(CC=C)OCC,2.763877031
758963,758-96-3,CCC(=O)N(C)C,2.091147741
759944,759-94-4,CCCN(CCC)C(=O)SCC,2.772055693
760792,760-79-2,CCCC(=O)N(C)C,1.851846977
763304,763-30-4,C=CCC(=C)C,3.166398394
764410,764-41-0,ClCC=CCCl,3.348715037
764421,764-42-1,N#CC=CC#N,3.144318403
765093,765-09-3,CCCCCCCCCCCCCBr,3.165117321
766096,766-09-6,CCN1CCCCC1,3.305673746
766938,766-93-8,O=CNC1CCCCC1,2.599292745
766972,766-97-2,C#Cc1ccc(C)cc1,3.065067819
767646,767-64-6,Nc1cccc2nsnc12,2.924262052
768661,768-66-1,CC1(C)CCCC(C)(C)N1,3.631499113
768945,768-94-5,NC12CC3CC(CC(C3)C1)C2,3.201980392
771620,771-62-0,Fc1c(F)c(F)c(S)c(F)c1F,3.553126338
773239,773-23-9,OC(N1CC1)(C(F)(F)F)C(F)(F)F,3.320331186
773648,773-64-8,Cc1cc(C)c(S(=O)(=O)Cl)c(C)c1,3.084586207
774072,774-07-2,CCOC(=O)c1c[nH]c(=S)nc1N,2.794215656
775064,775-06-4,NC(Cc1cccc(O)c1)C(=O)O,2.752986644
775315,775-31-5,CC(=Cc1ccc(F)cc1)[N+](=O)[O-],3.258076696
776556,776-55-6,CC(CN)c1c[nH]c2ccc(F)cc12,4.028564475
778289,778-28-9,CCCCOS(=O)(=O)c1ccc(C)cc1,2.853380662
778825,778-82-5,CCOC(=O)Cc1c[nH]c2ccccc12,3.559823296
780245,780-24-5,c1ccc(C[Hg]Cc2ccccc2)cc1,3.834847431
782081,782-08-1,Clc1ccc(C(Cl)c2ccc(Cl)cc2)cc1,3.433888189
787848,787-84-8,O=C(NNC(=O)c1ccccc1)c1ccccc1,3.632497061
787995,787-99-5,CCc1ccc(F)c(NC(=O)CN(CC)CC)c1,3.498884064
788578,788-57-8,Oc1ccc(C2(c3ccc(O)cc3)CCCC2)cc1,3.657207857
791311,791-31-1,O[Si](c1ccccc1)(c1ccccc1)c1ccccc1,3.186282817
793066,793-06-6,CC(=O)c1ccc(CCc2ccc(C(C)=O)cc2)cc1,3.677248368
794945,794-94-5,COc1ccc(C(=O)OC(=O)c2ccc(OC)cc2)cc1,3.45679556
795017,795-01-7,CCc1ccc(C)c(NC(=O)CCCN2CCOCC2)c1,3.349063728
797706,797-70-6,Cc1ccc(P(=O)(c2ccc(C)cc2)c2ccc(C)cc2)cc1,3.757466525
801525,801-52-5,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1C2N1C,3.801664346
804104,804-10-4,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1,4.017180175
804308,804-30-8,CC(=C(CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,2.967018717
807318,807-31-8,CC(=O)NCC1(c2ccccc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,3.908053683
811734,811-73-4,C[Sn](C)(C)I,4.810262396
814299,814-29-9,CCCCP(=O)(CCCC)CCCC,2.833945534
814686,814-68-6,C=CC(=O)Cl,2.701419261
815189,815-18-9,CC(N)C(O)C(Cl)(Cl)Cl,2.65090136
817970,817-97-0,C=CCNC(=S)OCC,2.911627364
818235,818-23-5,CCCCCCCC(=O)CCCCCCC,2.277879769
819170,819-17-0,O=S(=O)(O)CS(=O)(=O)O,2.620621969
821103,821-10-3,ClCC#CCCl,3.341653524
822060,822-06-0,O=C=NCCCCCCN=C=O,4.477627636
823518,823-51-8,Cc1ncoc1CCCl,2.987037304
823950,823-95-0,Nc1nc(N)nc(F)n1,2.855647009
826391,826-39-1,CNC1(C)C2CCC(C2)C1(C)C,4.112648059
827521,827-52-1,c1ccc(C2CCCCC2)cc1,3.378750336
828739,828-73-9,NNc1c(F)c(F)c(F)c(F)c1F,3.041598816
830035,830-03-5,CC(=O)Oc1ccc([N+](=O)[O-])cc1,3.002758641
830933,830-93-3,CN(C)Cc1c[nH]c2ccc(Br)cc12,3.655177896
832666,832-66-6,Cc1nc2c(c(=O)n(C)c(=O)n2C)n1C,3.318524528
832928,832-92-8,COc1cc(CCN)cc(OC)c1OC,3.167546421
833045,833-04-5,CC(C)(N)Cc1c[nH]c2ccc(Br)cc12,3.377569668
833056,833-05-6,CC(C)(N)Cc1c[nH]c2ccc(Cl)cc12,3.347757268
834286,834-28-6,N=C(N=C(N)N)NCCc1ccccc1,4.061894901
843209,843-20-9,CCc1ccc(F)c(NC(=O)CCN(CC)CC)c1,3.772256492
844042,844-04-2,CC(=O)N(c1ccccc1)c1cccc(C(F)(F)F)c1,3.446010289
844122,844-12-2,CNCCC=C1c2ccccc2CSc2ccccc21,4.0022031
844268,844-26-8,O=S(c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O,3.822420286
847847,847-84-7,CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1,3.89816161
847869,847-86-9,COc1ccc2c(c1O)C13CCN(C)C(C2)C1CCC(=O)C3,3.621790578
848533,848-53-3,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,3.823576287
848760,848-76-0,CN(C)CCCC1c2ccccc2CSc2ccc(Br)cc21,3.91284909
848771,848-77-1,CN(C)CCCC1c2ccccc2CSc2ccc(F)cc21,3.758577479
848793,848-79-3,N#CC(=C1C=CC(=NO)c2ccccc21)c1ccc(Cl)cc1,3.738599376
849558,849-55-8,CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,3.874212112
850679,850-67-9,NC(CC(O)(c1ccccc1)c1ccccc1)c1ccccc1,4.238984685
852551,852-55-1,N=C(Nc1ccccc1)SCCCSC(=N)Nc1ccccc1,3.789012545
853349,853-34-9,CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.697966291
854411,854-41-1,N=C(Nc1cccc(Cl)c1)SCCSC(=N)Nc1cccc(Cl)c1,4.346105108
856519,856-51-9,N=C(Nc1ccccc1)SCCCCCSC(=N)Nc1ccccc1,3.823011695
857954,857-95-4,NC(Cc1ccc(Oc2ccc(N(CCCl)CCCl)cc2)cc1)C(=O)O,4.121999497
858684,858-68-4,COc1ccc(OC)c(C(O)(CC(C)N2CCCCC2)c2ccccc2)c1,3.904862488
859187,859-18-7,CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,3.278694851
859654,859-65-4,O=C(C=P(c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1,4.075121354
860797,860-79-7,CNC(C)C1C(O)CC2(C)C3CCC4C(C)(C)C(NC)CCC45CC35CCC12C,4.655556032
862384,862-38-4,CC(=O)C1(O)C(N2CCOCC2)CC2C3CCC4CC(O)CCC4(C)C3C(=O)CC21C,3.607694478
865043,865-04-3,COC(=O)C1C2CC3c4[nH]c5ccc(OC)cc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,4.842386687
865281,865-28-1,CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,4.941026515
866239,866-23-9,CCOP(=O)(OCC)C(Cl)(Cl)Cl,2.90218143
866320,866-32-0,CCCCP(=O)(O)CCCC,2.745786966
868542,868-54-2,N#CCC(=N)C(C#N)C#N,2.865715782
868597,868-59-7,CCOC(=O)C(N)CS,2.336224045
869249,869-24-9,CCN(CC)CCCl,3.132381377
870031,870-03-1,O=C(CCCCSCCBr)NCCNC(=O)CCCCSCCBr,4.528376709
870053,870-05-3,O=C(CSCCCl)NCCNC(=O)CSCCCl,5.346751873
870520,870-52-0,CCCCOP(N)(=O)OCCCC,3.065343147
871238,871-23-8,C=C(Br)CNCC,3.466777618
871589,871-58-9,CCCCOC(=S)S,2.978209419
872399,872-39-9,C=C1CN1CC,3.17159065
872504,872-50-4,CN1CCCC1=O,3.259821747
873665,873-66-5,CC=Cc1ccccc1,3.324352284
874602,874-60-2,Cc1ccc(C(=O)Cl)cc1,3.441010226
876857,876-85-7,Cc1ncc(CS)c(CO)c1O,2.911727671
878626,878-62-6,C[N+](C)(C)CC1(CO)COCOC1,2.847990576
880148,880-14-8,C=CCNC(=S)Nc1ccccn1,3.030903177
881550,881-55-0,CC1(C)CCSC(c2ccccc2)=N1,3.36305394
882359,882-35-9,c1cc[n+](CC[n+]2ccccc2)cc1,3.01484243
884888,884-88-8,OCC(CO)(CO)COc1ccccc1Cl,3.06993225
885223,885-22-3,CN(C)C(C#N)c1cccc2ccccc12,3.574609941
886066,886-06-6,O=C(CCN1CCCCC1)c1ccccc1,4.014864414
886340,886-34-0,Oc1ccccc1C=Nc1ccc(Br)cc1,3.441118311
886602,886-60-2,S=C(Nc1ccccc1)Nc1ccccn1,2.855269228
886748,886-74-8,NC(=O)OCC(O)COc1ccc(Cl)cc1,3.011940082
886873,886-87-3,C[N+](C)(C)c1ccc([N+]#N)cc1,4.559571503
889281,889-28-1,CCN(CC)CCNC(=S)Nc1ccccc1,3.145091041
892524,892-52-4,CN(C)CCCC(c1ccccc1)c1ccccc1,4.257659722
894097,894-09-7,I[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,3.930269346
894713,894-71-3,CNCCC=C1c2ccccc2CCc2ccccc21,4.169444125
896220,896-22-0,COc1ccc(C=CC(=O)CCN2CCCCC2)cc1,3.688572358
897154,897-15-4,CN(C)CCC=C1c2ccccc2CSc2ccccc21,3.981491863
899809,899-80-9,O=C1NCCc2c1[nH]c1ccc(SCc3ccccc3)cc21,3.740934792
900436,900-43-6,NC(=S)Nc1ccccc1CCC1(NC(N)=S)C=CC=CC1,4.266516532
900958,900-95-8,CC(=O)O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,4.356528311
908203,908-20-3,N=C(Nc1cccc(Cl)c1)SCCCCSC(=N)Nc1cccc(Cl)c1,3.882672909
909411,909-41-1,COC(=O)C1=C(C(=O)OC)C(C(=O)OC)N2C=C(C)C=CC2=C1C(=O)OC,3.321470698
909944,909-94-4,CCCC(=O)OC12C=CC(=O)C3Oc4c(OC)ccc5c4C31CCN(C)C2C5,3.764158011
910065,910-06-5,O=C(O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1,3.924965638
912607,912-60-7,COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,3.697319693
915253,915-25-3,CCCCCCCCCC(=O)OC12C=CC(=O)C3Oc4c(OC)ccc5c4C31CCN(C)C2C5,3.88455024
918218,918-21-8,OC(C(F)(F)F)(C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F,4.018669298
920376,920-37-6,C=C(Cl)C#N,2.942052721
920661,920-66-1,OC(C(F)(F)F)C(F)(F)F,2.97012983
922678,922-67-8,C#CC(=O)OC,3.669389205
925837,925-83-7,NNC(=O)CCCCCCCCC(=O)NN,3.61412854
926932,926-93-2,C=CC(C)NC(=S)NNC(=S)NC,3.08388268
927491,927-49-1,CCCCCC(=O)CCCCC,3.163018585
927742,927-74-2,C#CCCO,2.845662256
928041,928-04-1,O=C(O)C#CC(=O)O,3.10772813
931975,931-97-5,N#CC1(O)CCCCC1,3.842231217
932172,932-17-2,CC(=O)N1CCCC1=O,2.599142476
932887,932-88-7,IC#Cc1ccccc1,3.357995796
933200,933-20-0,Nc1nc(Cl)nc(Cl)n1,2.712289218
934305,934-30-5,O=C(O)C1CC2C=CC1C2,2.88512868
934327,934-32-7,Nc1nc2ccccc2[nH]1,3.023983672
936527,936-52-7,C1=C(N2CCOCC2)CCC1,2.680179652
937519,937-51-9,N#CCCN1CCCCCC1,3.67738165
937564,937-56-4,CC(O)CSc1ccccc1,3.477795439
938170,938-17-0,C[n+]1cccc2cccc(O)c21,3.240002332
938465,938-46-5,CCC(=O)c1cc(O)ccc1O,3.220568301
939231,939-23-1,c1ccc(-c2ccncc2)cc1,3.24150171
939877,939-87-7,O=C(Cl)C1CC1c1ccccc1,3.001526994
942278,942-27-8,CNCCc1c[nH]c2ccccc12,3.349070707
942723,942-72-3,Nc1ncc(-c2ccccc2)nn1,3.487822421
943340,943-34-0,CCOC(=O)N1C2C3CCC(C3)C21,3.258242072
945493,945-49-3,OC(c1ccccc1)C1CCCCC1,3.279406837
947080,947-08-0,CCC(C)C1(CC)C(=O)NC(=S)NC1=O,3.345701025
947422,947-42-2,O[Si](O)(c1ccccc1)c1ccccc1,3.079808108
947911,947-91-1,O=CC(c1ccccc1)c1ccccc1,3.544619425
949020,949-02-0,COc1ccc(C(=N)NOC(C)=O)cc1,2.813366207
949995,949-99-5,NC(Cc1ccc([N+](=O)[O-])cc1)C(=O)O,3.067337479
950356,950-35-6,COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,5.652585625
953833,953-83-3,CC1(C)CCCC(C)(C)N1Cc1ccccc1,3.343142149
956036,956-03-6,CCCNC(C)(C)COC(=O)c1ccccc1,4.049452464
956069,956-06-9,CN(CSc1ccc(Cl)cc1)c1ccccc1,3.67307524
956718,956-71-8,CN(C)c1ccc(CSc2ccccc2)cc1,3.131003459
956901,956-90-1,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,4.136088986
958930,958-93-0,CN(C)CCN(Cc1ccsc1)c1ccccn1,4.330935784
959240,959-24-0,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,3.382080827
961637,961-63-7,Cc1c(Cl)cccc1N=C=Nc1cccc(Cl)c1C,3.208890528
961682,961-68-2,O=[N+]([O-])c1ccc(Nc2ccccc2)c([N+](=O)[O-])c1,3.158397677
964523,964-52-3,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,3.999037282
964567,964-56-7,CN1CCC(c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)CC1,2.915363819
965162,965-16-2,c1ccc2sc(CCc3nc4ccccc4s3)nc2c1,3.471907503
965275,965-27-5,CCc1ccc(F)c(NC(=O)CC(C)N(CC)CC)c1,4.105335193
965731,965-73-1,CCN(CC)CC#CC(O)(c1ccccc1)c1ccco1,3.975234148
965753,965-75-3,CCN(CC)CC#CC(O)(c1ccccc1)c1cccs1,3.999187109
966905,966-90-5,CN(C)CCCN1Cc2ccccc2Cc2ccccc21,3.879599517
968581,968-58-1,OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,4.072508706
968592,968-59-2,CCN(CC)CC#CC(O)(c1ccccc1)c1ccccc1,3.990353657
968638,968-63-8,OC(C#CCN1CCCC1)(c1ccccc1)c1ccccc1,3.589419342
969993,969-99-3,CN(C)CCCN1c2ccccc2S(=O)c2ccc(Cl)cc21,3.570636327
970332,970-33-2,OC(CC(c1ccccc1)c1ccccc1)CN1CCCC1,3.915153859
970343,970-34-3,O=C(CC(c1ccccc1)c1ccccc1)CN1CCCC1,3.791383652
970354,970-35-4,OC(C=C(c1ccccc1)c1ccccc1)CN1CCCC1,3.963174826
970398,970-39-8,OC(C=C(c1ccccc1)c1cccs1)CN1CCOCC1,4.021792756
972043,972-04-3,OC(C#CCN1CCCCC1)(c1ccccc1)c1ccccc1,3.1626796
972054,972-05-4,OC(CCCN1CCOCC1)(c1ccccc1)c1ccccc1,3.432655633
972634,972-63-4,COc1cc2c(c(OC)c1OC)C(CCC(=O)O)C(=O)CCC2,3.508337105
973308,973-30-8,OC(CC(c1ccccc1)c1ccccc1)CN1CCCCC1,3.967933208
973319,973-31-9,O=C(CC(c1ccccc1)c1ccccc1)CN1CCCCC1,3.899710504
973320,973-32-0,OC(C=C(c1ccccc1)c1ccccc1)CN1CCCCC1,4.010634879
973342,973-34-2,OC(CC(c1ccccc1)c1ccccc1)CN1CCOCC1,3.817262214
973364,973-36-4,O=C(CC(c1ccccc1)c1ccccc1)CN1CCOCC1,4.013411687
973375,973-37-5,OC(C=C(c1ccccc1)c1ccccc1)CN1CCOCC1,3.845515636
974298,974-29-8,c1ccc([Sn](c2ccccc2)(c2ccccc2)n2cncn2)cc1,4.365995197
974685,974-68-5,CN(C)P1(N(C)C)=NP(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=N1,3.85322547
975779,975-77-9,CC=C1CN2C3CC1C(C(=O)OC)C2Cc1c3[nH]c2ccccc12,4.253133304
978767,978-76-7,COc1ccc2c3c1OC1C(=O)C=CC4(OC(C)=O)C(C2)N(C)CCC314,3.529515904
981011,981-01-1,CCC(=O)OC12C=CC(=O)C3Oc4c(OC)ccc5c4C31CCN(C)C2C5,3.526124192
981873,981-87-3,ClN1B(c2ccccc2)N(Cl)B(c2ccccc2)N(Cl)B1c1ccccc1,3.866850417
982127,982-12-7,COC(=O)C1=C(C(=O)OC)C2C(C)=CC=CN2C(C(=O)OC)=C1C(=O)OC,3.321470698
982434,982-43-4,c1ccc(C(Cc2noc(CCN3CCCCC3)n2)c2ccccc2)cc1,4.026616169
983368,983-36-8,COC(=O)C1=C(C(=O)OC)C2C(C)=CC(C)=CN2C(C(=O)OC)=C1C(=O)OC,3.337321685
985126,985-12-6,CCOc1ccc(CC2=NCCc3cc(OCC)c(OCC)cc32)cc1OCC,4.423262262
985137,985-13-7,CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC,3.800413743
985160,985-16-0,CCOc1ccc2ccccc2c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,2.617506723
985320,985-32-0,CC1(C)SC2C(NC(=O)c3nc4ccccc4nc3C(=O)O)C(=O)N2C1C(=O)O,1.920556361
987655,987-65-5,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,3.280282195
987780,987-78-0,C[N+](C)(C)CCOP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,2.071558183
989548,989-54-8,CCCC(=O)c1c(O)c(C)c(OC)c(CC2C(=O)C(=C(O)CCC)C(=O)C(C)(C)C2=O)c1O,4.432802404
991300,991-30-0,COc1cc(C(=O)OC(C)CN2CCN(C(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,3.346181766
992212,992-21-2,CN(C)C1C(=O)C(C(=O)NCNCCCCC(N)C(=O)O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,3.5223801
992461,992-46-1,CC(=C(CCOP(=O)(O)O)SSC(CCOP(=O)(O)O)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,2.461006027
998301,998-30-1,CCO[SiH](OCC)OCC,2.960304258
999815,999-81-5,C[N+](C)(C)CCCl,4.24345973
999973,999-97-3,C[Si](C)(C)N[Si](C)(C)C,3.207895458
1000404,1000-40-4,CCCCS[Sn](C)(C)SCCCC,3.009592964
1002842,1002-84-2,CCCCCCCCCCCCCCC(=O)O,3.652144231
1003403,1003-40-3,Nc1ccncc1,4.128570035
1003787,1003-78-7,CC1CC(C)S(=O)(=O)C1,3.385597484
1003856,1003-85-6,CC1(C)CCOS(=O)O1,4.326633784
1004360,1004-36-0,Cc1cc(=O)cc(C)o1,3.345720216
1004371,1004-37-1,Cc1cc(=S)cc(C)o1,2.891497192
1004406,1004-40-6,NC1=NC(=S)NC(=O)C1,2.905435056
1004746,1004-74-6,Nc1nc(N)c(N)c(N)n1,2.891320597
1005307,1005-30-7,O=C(O)c1ccc(I)cc1,1.996544943
1005716,1005-71-6,CC1(C)C=CCC(C)(C)N1,3.612291336
1006593,1006-59-3,CCc1cccc(CC)c1O,3.176730649
1007223,1007-22-3,CN(C)c1nc(=[N+](C)C)ss1,3.531289556
1007494,1007-49-4,CC(=O)OCc1ccccn1,2.924178743
1008782,1008-78-2,Nc1c[n+](-c2ccccc2)no1,3.334914609
1010602,1010-60-2,O=C1C=C(Cl)C(=O)c2ccccc21,3.029386033
1013667,1013-66-7,CC1(C)NCCOC1c1ccccc1,3.533467913
1016826,1016-82-6,O=S(c1ccccc1)c1ccc(Cl)cc1,3.626052429
1017932,1017-93-2,N#CC1(C#N)C2C=CC(CC2)C1(C#N)C#N,3.570342758
1018344,1018-34-4,C[N+](C)(C)CCOC(=O)C1CCC[N+]1(C)C,3.301694147
1019052,1019-05-2,NCCC(c1ccccc1)c1ccccc1,3.37067343
1020195,1020-19-5,OC(CNc1ccccn1)C1CCCCC1,3.403526785
1020946,1020-94-6,ClCC[N+]12CC[N+](CCCl)(CC1)C2,2.678555028
1021472,1021-47-2,CCOP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,5.939802034
1021916,1021-91-6,ON=c1c2ccccc2ccc2ccccc12,3.596712918
1023183,1023-18-3,O=C(CCN1CCCCC1)c1ccc(Br)cc1,3.59653552
1023854,1023-85-4,CN1CN(c2ccccc2)C2(CCNCC2)C1=O,3.389743578
1024653,1024-65-3,CC(C)CCn1c(=O)c2c(ncn2C)n(C)c1=O,3.097434324
1026886,1026-88-6,COc1ccc(C(=O)CCN2CCCCC2)cc1,3.712049607
1027936,1027-93-6,C[N+](C)(C)CC1(CO)COC(c2ccccc2)OC1,3.869168136
1029625,1029-62-5,Cn1c(=O)c2[nH]c(-c3cccnc3)nc2n(C)c1=O,3.211703361
1031385,1031-38-5,CC1(c2ccccc2)OCC(CO)(C[N+](C)(C)C)CO1,4.086031587
1033938,1033-93-8,CCOC(=O)C1CN(CCc2ccccc2)CCC1=O,3.659331234
1038955,1038-95-5,Cc1ccc(P(c2ccc(C)cc2)c2ccc(C)cc2)cc1,3.22813362
1040217,1040-21-7,CCCCC(Oc1c(I)cc(I)c(NC(C)=O)c1I)C(=O)O,3.331087692
1045212,1045-21-2,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,4.254464761
1047901,1047-90-1,N=C(Nc1ccccc1)SCCCCSC(=N)Nc1ccccc1,3.806344742
1050482,1050-48-2,CC[N+]1(CC)CCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,4.500361463
1053152,1053-15-2,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1cccs1,5.078634641
1053743,1053-74-3,CC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,3.639537714
1054893,1054-89-3,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccccc1,4.827166835
1060339,1060-33-9,CC(=O)N1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,4.038932956
1062153,1062-15-3,N#CC(CCN1CCC2(CC1)C(=O)NCN2c1ccccc1)(c1ccccc1)c1ccccc1,3.905589667
1066177,1066-17-7,CCC(C)CCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCN)NC1=O)C(C)O,5.118270364
1066451,1066-45-1,C[Sn](C)(C)Cl,5.044167236
1066508,1066-50-8,CCP(=O)(Cl)Cl,3.418954964
1067294,1067-29-4,CCC[Sn](CCC)(CCC)O[Sn](CCC)(CCC)CCC,4.961043762
1067330,1067-33-0,CCCC[Sn](CCCC)(OC(C)=O)OC(C)=O,4.290072966
1067625,1067-62-5,CC[N+](CC)(CC)CCCC[N+](CC)(CC)CC,4.111420471
1067761,1067-76-1,CCOP(=O)(OCC)OP(OC)OC,5.215083879
1067829,1067-82-9,CCOP(OCC)OP(=O)(OC)OCC,5.017305523
1067830,1067-83-0,COP(OC)OP(=O)(OC)OC,4.986437303
1067841,1067-84-1,CCOP(OCC)OP(=O)(OC)OC,5.361791361
1068582,1068-58-2,CSC(=N)N,2.44982057
1069665,1069-66-5,CCCC(CCC)C(=O)O,2.283946159
1071234,1071-23-4,NCCOP(=O)(O)O,2.343912258
1072157,1072-15-7,CCCCCCCCCOS(=O)(=O)O,3.095599363
1072522,1072-52-2,OCCN1CC1,3.19193981
1073934,1073-93-4,CC(C)N1C(=O)C=CC1=O,3.88822319
1075612,1075-61-2,CC(N)Cc1cccc(O)c1,3.265763789
1076977,1076-97-7,O=C(O)C1CCC(C(=O)O)CC1,1.755544556
1076988,1076-98-8,O=C(S)c1ccc(C(=O)S)cc1,2.792102647
1077287,1077-28-7,O=C(O)CCCCC1CCSS1,3.020100362
1079216,1079-21-6,Oc1ccc(O)c(-c2ccccc2)c1,3.927580319
1080326,1080-32-6,CCOP(=O)(Cc1ccccc1)OCC,3.103096419
1081501,1081-50-1,CC(=NNC(=O)c1ccncc1)C(=O)O,2.604559465
1082924,1082-92-4,Cc1ncc(CSS(=O)(=O)O)c(CO)c1O,2.518500845
1083483,1083-48-3,O=[N+]([O-])c1ccc(Cc2ccncc2)cc1,3.381478118
1084657,1084-65-7,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2,2.928003297
1084862,1084-86-2,O=C(Nc1ccccn1)C(O)c1ccccc1,3.234561048
1085149,1085-14-9,Cc1ccc(NCC(O)c2ccccc2)nc1,3.362861205
1087065,1087-06-5,CCC(=O)c1ccc(OCC(O)CO)c(OC)c1,2.744450141
1088648,1088-64-8,Cn1c(=O)c2[nH]c(-c3ccncc3)nc2n(C)c1=O,3.368967763
1093205,1093-20-5,CC(=O)OCC1OC(c2ccccc2)OCC1C[N+](C)(C)C,3.790141549
1094082,1094-08-2,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,3.892765014
