RTECS_ID,CAS_RN,SMILES,mouse_unreported_LD50
104388901,104388-90-1,Cc1ccc2nc(NC(=O)C(=O)O)sc2c1,2.283470382
104388912,104388-91-2,NS(=O)(=O)c1ccc2nc(NC(=O)C(=O)O)sc2c1,2.407124331
104388923,104388-92-3,CNC(=O)C(=O)Nc1nc2ccccc2s1,2.422172854
104388934,104388-93-4,CNC(=O)C(=O)Nc1nc2ccc(C)cc2s1,2.423585715
104388945,104388-94-5,CNC(=O)C(=O)Nc1nc2ccc(OC)cc2s1,2.395156175
104388956,104388-95-6,CNC(=O)C(=O)Nc1nc2ccc(Br)cc2s1,2.53336859
104388967,104388-96-7,CNC(=O)C(=O)Nc1nc2ccc(S(N)(=O)=O)cc2s1,2.380139406
104388978,104388-97-8,CCN(CC)CCNC(=O)C(=O)Nc1nc2ccccc2s1,2.456498883
104388989,104388-98-9,CCN(CC)CCNC(=O)C(=O)Nc1nc2ccc(C)cc2s1,2.299015426
104388990,104388-99-0,CCN(CC)CCNC(=O)C(=O)Nc1nc2ccc(Br)cc2s1,2.6254234
104730587,104730-58-7,CC12CCC(=O)CC1CCC1C2CCC2(C)C(OC(=O)Cc3ccc(N(CCCl)CCCl)cc3)CCC12,3.171050121
104795688,104795-68-8,COc1ccc2sc(C(=O)Nc3nn[nH]n3)c(OC(C)C)c2c1,3.619840436
105627905,105627-90-5,CC1CN(S(=O)(=O)c2cccc3cnccc23)CCCN1,3.405692053
105628000,105628-00-0,O=S(=O)(c1cccc2cnccc12)N1CCNCC(Cc2ccccc2)C1,3.287029455
105628077,105628-07-7,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,3.598166438
105628339,105628-33-9,N=C(N)NCCNS(=O)(=O)c1cccc2c(Cl)nccc12,3.311484992
105628453,105628-45-3,N=C(N)NCCNS(=O)(=O)c1cccc2c(=O)[nH]ccc12,3.360117756
105628726,105628-72-6,O=c1[nH]ccc2c(S(=O)(=O)N3CCCNCC3)cccc12,3.32630054
106486764,106486-76-4,COc1cc(C(=O)OC(C(=O)NC(C(=O)N/C(=C\O)C(C)=O)=C2C(OC(C)=O)C(O)C3CN23)C2(C)CO2)c2cccc(C)c2c1,6.618825294
106515428,106515-42-8,Cc1cc(=O)oc2c1c(C)nn2-c1nc2ccccc2s1,2.570161889
106515439,106515-43-9,COc1ccc2nc(-n3nc(C)c4c(C)cc(=O)oc43)sc2c1,2.515032245
106515451,106515-45-1,Cc1cc(=O)oc2c1c(C)nn2-c1nc2ccc(F)cc2s1,2.498763914
106531844,106531-84-4,Cc1ccc2nc(-n3nc(C)c4c(C)cc(=O)oc43)sc2c1,2.515547582
106609670,106609-67-0,O=[N+]([O-])c1ccc(C(O)CSC2NCNC3NCNC32)cc1,2.261989538
106609681,106609-68-1,OC(CSC1NCNC2NCNC21)c1ccc(Br)cc1,2.40932072
106609749,106609-74-9,OC(CSC1NCNC2NCNC21)c1ccccc1,2.235585758
108118361,108118-36-1,Oc1ccc(CN2CCCCC2)c(O)c1CN1CCCCC1,2.483493154
108583068,108583-06-8,COc1cc(C)c(C=C2SC(c3c[nH]c4ccccc34)N(c3cccc4ccccc34)C2=O)c(C)c1,2.389722334
108583080,108583-08-0,O=C(NN=Cc1ccccc1O)c1ccc(N=Cc2c[nH]c3ccccc23)cc1,2.281514008
108682504,108682-50-4,COC(=O)C(OP(=O)(OC)OC)C(F)(F)F,2.408024592
108682515,108682-51-5,CCOP(=O)(OCC)OC(C(=O)OC)C(F)(F)F,2.167556574
108682526,108682-52-6,COC(=O)C(OP(=O)(OC(C)C)OC(C)C)C(F)(F)F,2.332055843
108682548,108682-54-8,CCCCCOP(=O)(OCCCCC)OC(C(=O)OC)C(F)(F)F,2.520959041
108682559,108682-55-9,CCCCCCOP(=O)(OCCCCCC)OC(C(=O)OC)C(F)(F)F,2.608930189
108682571,108682-57-1,COC(=O)C(OP(=O)(OCC(C)C)OCC(C)C)C(F)(F)F,2.595012936
108698120,108698-12-0,CCCOP(=O)(OCCC)OC(C(=O)OC)C(F)(F)F,2.451242251
109965426,109965-42-6,CN(CC[N+]1(C)CCCCC1)CC[N+]1(C)CCCCC1,3.975437936
110326357,110326-35-7,O=Cc1ccc2c(c1)N(c1c(Cl)cccc1Cl)C(=O)C2C=O,2.861194031
110345238,110345-23-8,CN(C)C=C1C(=O)N(c2c(Cl)cccc2Cl)c2cc(C=C(C#N)C#N)ccc21,4.032232682
110370439,110370-43-9,O=C1C(C=NO)c2ccc(C=NO)cc2N1c1c(Cl)cccc1Cl,2.482144386
110960775,110960-77-5,C=CSc1nnc(-c2ccccc2)[nH]1,2.654860773
112445597,112445-59-7,COc1ccc(C2=NN(c3nc4ccccc4s3)C(=O)CC2)cc1,2.528150227
112445600,112445-60-0,O=C1CCC(c2ccccc2)=NN1c1nc2ccccc2s1,2.48767278
112445611,112445-61-1,COc1ccc(C2=NN(c3nc4ccc(OC)cc4s3)C(=O)CC2)cc1,2.565174613
112445622,112445-62-2,COc1ccc2nc(N3N=C(c4ccc(Cl)cc4)CCC3=O)sc2c1,2.570366618
112445633,112445-63-3,O=C1CCC(c2ccccc2)=NN1c1nc2ccc(Cl)cc2s1,2.533801281
112445644,112445-64-4,COc1ccc(C2=NN(c3nc4ccc(Cl)cc4s3)C(=O)CC2)cc1,2.570366618
112445655,112445-65-5,O=C1CCC(c2ccc(Cl)cc2)=NN1c1nc2ccc(Cl)cc2s1,2.575497285
112445666,112445-66-6,COc1ccc(C2=NN(c3nc4ccccc4[nH]3)C(=O)CC2)cc1,2.50562744
112445677,112445-67-7,O=C1CCC(c2ccc(Cl)cc2)=NN1c1nc2ccccc2[nH]1,2.511577243
112518000,112518-00-0,O=C1CCC(c2ccc(Cl)cc2)=NN1c1nc2ccccc2s1,2.533801281
112518011,112518-01-1,Cc1ccc2nc(N3N=C(c4ccccc4)CCC3=O)sc2c1,2.507052629
112518022,112518-02-2,COc1ccc(C2=NN(c3nc4ccc(C)cc4s3)C(=O)CC2)cc1,2.545840068
112518033,112518-03-3,Cc1ccc2nc(N3N=C(c4ccc(Cl)cc4)CCC3=O)sc2c1,2.55126697
112518044,112518-04-4,COc1ccc2nc(N3N=C(c4ccccc4)CCC3=O)sc2c1,2.528150227
112518055,112518-05-5,O=C1CCC(c2ccccc2)=NN1c1nc2ccccc2[nH]1,2.462885931
112675522,112675-52-2,c1ccc(-c2ccnc(Nc3cccc(-n4ccnc4)c3)n2)nc1,2.594326241
112731778,112731-77-8,Clc1ccc(C23OCC(C4CCCCC4)(CO2)CO3)cn1,3.190041605
112731803,112731-80-3,CCCC12COC(c3ccc(I)nc3)(OC1)OC2,3.256692496
113849857,113849-85-7,CN1C(c2ccccc2)CC(=NO)C(c2ccccc2)C1c1ccccc1,2.648931781
114642590,114642-59-0,O=C(O)C=CC(=O)NNS(=O)(=O)c1ccc(Br)cc1,2.895644002
114642603,114642-60-3,O=C(O)C=CC(=O)NNS(=O)(=O)c1ccc([N+](=O)[O-])cc1,2.676365096
114642614,114642-61-4,COc1ccc(S(=O)(=O)NNC(=O)C=CC(=O)O)cc1,2.641587256
114642625,114642-62-5,O=C(O)C=CC(=O)NNS(=O)(=O)c1ccc(C(=O)O)cc1,2.646424416
114642636,114642-63-6,COC(=O)C=CC(=O)NNS(=O)(=O)c1ccc(Br)cc1,2.930723087
114642647,114642-64-7,COC(=O)C=CC(=O)NNS(=O)(=O)c1ccc([N+](=O)[O-])cc1,2.940086742
114642658,114642-65-8,COC(=O)C=CC(=O)NNS(=O)(=O)c1ccc(OC)cc1,2.816129397
114642669,114642-66-9,COC(=O)C=CC(=O)NNS(=O)(=O)c1ccc(C(=O)O)cc1,2.848820576
114642670,114642-67-0,COC(=O)C=CC(=O)NNS(=O)(=O)c1ccc(S(N)(=O)=O)cc1,2.915914065
114642681,114642-68-1,Cc1ccc(S(=O)(=O)NNC(=O)C=CC(=O)O)cc1,2.638188418
114642727,114642-72-7,NNC(=O)c1cc(S(N)(=O)=O)ccc1S(=O)(=O)C(=CC(=O)O)C(=O)O,2.746595558
114849013,114849-01-3,C=Cn1cn[nH]c1=O,2.267578444
115810214,115810-21-4,COC1CC(OC2CCC3(C)C(CCC4C3C(OC(C)=O)C(OC(=O)C=Cc3ccccc3)C3(C)C(C(C)=O)CCC43O)C2)OC(C)C1OC1CC(OC)C(OC2OC(C)C(OC3OC(CO)C(O)C(O)C3O)C(OC)C2O)C(C)O1,4.185383857
116308442,116308-44-2,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCc2ccc(N(C)C)cc2)C1c1cc(C#N)ccn1,2.621869013
116308453,116308-45-3,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCc2ccc(N(C)C)cc2)C1c1cccnc1C(F)(F)F,2.660624903
116308475,116308-47-5,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCc2ccc(N(Cc3ccccc3)Cc3ccccc3)cc2)C1c1cc(C#N)ccn1,2.745876459
116308497,116308-49-7,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCc2ccc(N(Cc3ccccc3)Cc3ccccc3)cc2)C1c1cccnc1C(F)(F)F,2.775323758
116308511,116308-51-1,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCc2ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc2)C1c1cc(C#N)ccn1,2.783260233
116308533,116308-53-3,CC1=C(C(=O)O)C(c2cccnc2C(F)(F)F)C(C(=O)OCCCc2ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc2)=C(C)N1,2.810352901
118359594,118359-59-4,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(NCCSSCCNC(=O)CCC(N)C(=O)O)C3=O)N1CC1NC12,4.902150896
121774434,121774-43-4,Cc1cccc[n+]1N=Cc1ccc(N(C)C)cc1,2.812606262
121774638,121774-63-8,Cc1cccc(C)[n+]1N=Cc1ccc(N(C)C)cc1,2.814379087
121774650,121774-65-0,CCc1cccc(C)[n+]1N=Cc1ccc(N(C)C)cc1,2.629416072
121774672,121774-67-2,Cc1cccc(C(C)C)[n+]1N=Cc1ccc(N(C)C)cc1,2.687453615
124069052,124069-05-2,O=C1CC(c2ccccc2)NC(c2ccccc2)C1c1ccccc1,2.612024502
124069074,124069-07-4,O=C1CC(c2ccc(Br)cc2)NC(c2ccc(Br)cc2)C1c1ccccc1,2.782847811
124069085,124069-08-5,COc1ccc(C2CC(=O)C(c3ccccc3)C(c3ccc(OC)cc3)N2)cc1,2.685158183
124069096,124069-09-6,OC1CC(c2ccccc2)NC(c2ccccc2)C1c1ccccc1,2.614690297
124069109,124069-10-9,CN1C(c2ccccc2)CC(O)C(c2ccccc2)C1c1ccccc1,2.632798823
124069110,124069-11-0,OC1CC(c2ccc(Br)cc2)NC(c2ccc(Br)cc2)C1c1ccccc1,2.784648491
124069121,124069-12-1,COc1ccc(C2CC(O)C(c3ccccc3)C(c3ccc(OC)cc3)N2)cc1,2.6874119
124069132,124069-13-2,Oc1ccccc1C1CC(O)C(c2ccccc2)C(c2ccccc2O)N1,2.654947428
124069154,124069-15-4,ON=C1CC(c2ccccc2)NC(c2ccccc2)C1c1ccccc1,2.631497038
124069165,124069-16-5,ON=C1CC(c2ccc(Br)cc2)NC(c2ccc(Br)cc2)C1c1ccccc1,2.79608322
124069176,124069-17-6,COc1ccc(C2CC(=NO)C(c3ccccc3)C(c3ccc(OC)cc3)N2)cc1,2.701669424
124069212,124069-21-2,CN1C(c2ccccc2)CC(N)C(c2ccccc2)C1c1ccccc1,3.786454796
124378003,124378-00-3,OCCNC1OC(CO)C(O)C(O)C1O,1.649772827
124620899,124620-89-9,CC1OC2(CS1)CN1CCC2CC1,3.688888537
124942047,124942-04-7,OCCOc1nc2ccccc2[nH]1,2.060554067
126828408,126828-40-8,CCOc1nnc(OCC)c2c(CC)c3c(cc12)c1ccccc1n3C,3.163153918
126854099,126854-09-9,CCOc1nnc(OCC)c2c(CC)c3[nH]c4ccccc4c3cc12,3.32145214
127040340,127040-34-0,CC1(C)Cc2oc(=O)ccc2-c2[nH]c3ccccc3c21,2.54869563
127040351,127040-35-1,O=c1ccc2c(o1)CCc1c-2[nH]c2ccccc12,2.500159602
127040362,127040-36-2,CC1(C)Cc2[nH]c(=O)ccc2-c2[nH]c3ccccc3c21,2.547081907
127040373,127040-37-3,O=c1ccc2c([nH]1)CCc1c-2[nH]c2ccccc12,2.49835467
127040384,127040-38-4,O=c1ccc2c(n1Cc1ccccc1)CCc1c-2[nH]c2ccccc12,2.638687556
127040395,127040-39-5,CN(C)CCn1c2c(ccc1=O)-c1[nH]c3ccccc3c1CC2,2.612638361
127040408,127040-40-8,CN(C)CCn1c2c(ccc1=O)-c1[nH]c3ccccc3c1C(C)(C)C2,2.650567827
127040419,127040-41-9,O=c1ccc2c(ccc3c4ccccc4[nH]c23)[nH]1,2.494633168
127040420,127040-42-0,Clc1ccc2c(ccc3c4ccccc4[nH]c23)n1,2.527550853
127040431,127040-43-1,c1ccc(CNc2ccc3c(ccc4c5ccccc5[nH]c34)n2)cc1,2.634677409
127040442,127040-44-2,CCN(CC)CCNc1ccc2c(ccc3c4ccccc4[nH]c23)n1,2.64666638
127040453,127040-45-3,c1ccc2c(c1)[nH]c1c3ccc(N4CCOCC4)nc3ccc21,2.60690421
127040464,127040-46-4,c1ccc2c(c1)[nH]c1c3ccc(N4CCCCC4)nc3ccc21,2.604071898
127040475,127040-47-5,CN1CCN(c2ccc3c(ccc4c5ccccc5[nH]c34)n2)CC1,2.625186192
127040486,127040-48-6,CCn1c2ccccc2c2ccc3nc(Cl)ccc3c21,2.573270877
127040497,127040-49-7,Clc1ccc2c(ccc3c4ccccc4n(Cc4ccccc4)c23)n1,2.660016289
127040500,127040-50-0,CCN(CC)CCn1c2ccccc2c2ccc3nc(Cl)ccc3c21,2.671334554
127040511,127040-51-1,CN(C)CCn1c2ccccc2c2ccc3nc(Cl)ccc3c21,2.635251793
127040522,127040-52-2,CN(C)CCCn1c2ccccc2c2ccc3nc(Cl)ccc3c21,2.653667802
127040533,127040-53-3,c1ccc(Cn2c3ccccc3c3ccc4nc(N5CCCCC5)ccc4c32)cc1,2.71769047
127040544,127040-54-4,c1ccc(Cn2c3ccccc3c3ccc4nc(N5CCOCC5)ccc4c32)cc1,2.719872436
127040555,127040-55-5,CN1CCN(c2ccc3c(ccc4c5ccccc5n(Cc5ccccc5)c34)n2)CC1,2.734034541
128129588,128129-58-8,CC1C2CC3(C(C)C(=O)CC3(O)C13COC3=O)C(O)C(=O)O2,5.326243498
128163257,128163-25-7,O=C(O)C1OCCOCCOC(C(=O)O)C(C(=O)O)OCCOCCOC1C(=O)O,3.643801946
128746849,128746-84-9,CC1(C(CCO)C(=O)NCCc2ccccc2)OCCO1,2.43802156
128746850,128746-85-0,COc1ccc(CNC(=O)C(CCO)C2(C)OCCO2)cc1,2.332104475
128857341,128857-34-1,CC1c2[nH]c3ccccc3c2CCN1CC(O)CNC(C)(C)C,3.750757649
128857352,128857-35-2,CC(Cc1ccccc1)NCC(O)CN1CCc2c([nH]c3ccccc23)C1C,3.673863782
130533458,130533-45-8,Cc1cc(C)c(NC(=O)OC2CCCCC2CN2CCCCC2)c(C)c1,3.855550651
130533607,130533-60-7,Cc1cc(C)c(NC(=O)OC2CCCCC2CN2CCN(C)CC2)c(C)c1,3.873368273
130533743,130533-74-3,CCCCCCCOc1ccccc1NC(=O)OC1CCCCC1CN1CCOCC1,2.857940284
130533765,130533-76-5,CCCCCCOc1ccccc1NC(=O)OC1CCCCC1CN1CCN(C)CC1,3.334072571
130533776,130533-77-6,Cc1cccc(C)c1NC(=O)Oc1ccccc1CN1CCOCC1,2.753867644
130533787,130533-78-7,Cc1cc(C)c(NC(=O)Oc2ccccc2CN2CCOCC2)c(C)c1,3.072433726
130533798,130533-79-8,CCCCCCOc1ccccc1NC(=O)Oc1ccccc1CN1CCOCC1,2.837304286
130533801,130533-80-1,CCCCCCCCOc1ccccc1NC(=O)Oc1ccccc1CN1CCOCC1,2.865877471
130533812,130533-81-2,Cc1cccc(C)c1NC(=O)Oc1ccccc1CN1CCCCC1,2.92743581
130533834,130533-83-4,CCN(CC)CC1CCCCC1OC(=O)Nc1c(C)cc(C)cc1C,3.840752035
132004796,132004-79-6,CC(CN1CCN(C(c2ccccc2)c2ccccc2)CC1)C(=O)c1ccccc1,3.646240304
132029539,132029-53-9,CC(CN1CCN(C(c2ccccc2)c2ccccc2)CC1)C(=O)c1ccc(Cl)cc1,2.238542873
132061757,132061-75-7,Cc1cccc(Br)[n+]1N=Cc1ccc(N(C)C)cc1,2.891314399
132061779,132061-77-9,Cc1cccc(Cl)[n+]1N=Cc1ccc(N(C)C)cc1,2.706583457
133280101,133280-10-1,S=c1cnc2c(cnn2-c2ccccc2)[nH]1,2.358467864
133280112,133280-11-2,S=c1cnc2c(cnn2Cc2ccccc2)[nH]1,2.384365961
133280123,133280-12-3,C=Cn1ncc2[nH]c(=S)cnc21,2.250956439
133280134,133280-13-4,OCCn1ncc2[nH]c(=S)cnc21,2.29277647
133280145,133280-14-5,S=c1cnc2n[nH]cc2[nH]1,2.182363287
133280156,133280-15-6,C=Cn1ncc2nc(SC(C)=O)cnc21,2.34292972
133280167,133280-16-7,C=Cn1ncc2nc(SC(=O)CCCCC)cnc21,2.441483041
133280178,133280-17-8,C=Cn1ncc2nc(SC(=O)CCCCCCCCCCC)cnc21,2.556937795
133280189,133280-18-9,C=Cn1ncc2nc(SC(=O)CCCCCCCCCCCCCCCCC)cnc21,2.648056387
133280190,133280-19-0,N#CSc1cnc2c(cnn2-c2ccccc2)n1,2.403618044
133280203,133280-20-3,N#CSc1cnc2c(cnn2Cc2ccccc2)n1,2.427026579
134399103,134399-10-3,CC(O)C(Cl)Sc1nnc[nH]1,1.986007689
134399125,134399-12-5,Cc1nnc(SC(Cl)C(C)O)[nH]1,2.016377226
134399147,134399-14-7,CC(O)C(Cl)Sc1nnc(-c2ccccc2)[nH]1,2.55591146
137841066,137841-06-6,Cc1nc2ccccc2c(=O)n1-c1cccc(OCC(O)CN(CCO)CCO)c1,2.616448206
139108648,139108-64-8,CCCC1C(Cl)C(=O)N1Nc1nnc(NN2C(=O)C(Cl)C2CCC)c2ccccc12,3.052461153
139108659,139108-65-9,CCCCCCC1C(Cl)C(=O)N1Nc1nnc(NN2C(=O)C(Cl)C2CCCCCC)c2ccccc12,3.126715704
139108660,139108-66-0,CCCCC1C(Cl)C(=O)N1Nc1nnc(NN2C(=O)C(Cl)C2CCCC)c2ccccc12,3.078648909
139108671,139108-67-1,CCCCCCCCCC1C(Cl)C(=O)N1Nc1nnc(NN2C(=O)C(Cl)C2CCCCCCCCC)c2ccccc12,3.19010889
139108682,139108-68-2,O=C1C(Cl)C(c2cccs2)N1Nc1nnc(NN2C(=O)C(Cl)C2c2cccs2)c2ccccc12,3.12340242
139108693,139108-69-3,COc1ccc(C2C(Cl)C(=O)N2Nc2nnc(NN3C(=O)C(Cl)C3c3ccc(OC)c(OC)c3)c3ccccc23)cc1OC,3.203777841
139108706,139108-70-6,O=C1C(Cl)C(c2ccc(F)cc2)N1Nc1nnc(NN2C(=O)C(Cl)C2c2ccc(F)cc2)c2ccccc12,3.142523989
139108717,139108-71-7,O=C1C(Cl)C(c2ccc(Br)cc2)N1Nc1nnc(NN2C(=O)C(Cl)C2c2ccc(Br)cc2)c2ccccc12,3.228646697
139108728,139108-72-8,O=C1C(Cl)C(c2cc(Cl)cc(Cl)c2)N1Nc1nnc(NN2C(=O)C(Cl)C2c2cc(Cl)cc(Cl)c2)c2ccccc12,3.21561906
139207413,139207-41-3,COc1ccc(C=NNC(=O)COc2ccc(/C=C3/SC(=S)N(CNc4ccccc4C)C3=O)cc2)cc1,2.821274471
139207435,139207-43-5,COc1ccc(C=NNC(=O)COc2ccc(/C=C3/SC(=S)N(CNc4ccccc4C)C3=O)cc2)cc1OC,2.760949951
139207446,139207-44-6,CCc1ccccc1NCN1C(=O)/C(=C\c2ccc(OCC(=O)N/N=C/c3ccc(OC)cc3)cc2)SC1=S,2.748731331
139207457,139207-45-7,CCc1ccccc1NCN1C(=O)/C(=C\c2ccc(OCC(=O)N/N=C/c3ccc(OC)c(OC)c3)cc2)SC1=S,2.771386821
139207468,139207-46-8,CC(=NNC(=O)COc1ccc(/C=C2/SC(=S)N(CNc3ccccc3C)C2=O)cc1)c1ccc(C)cc1,2.73615897
139207479,139207-47-9,COc1ccc(/C(C)=N/NC(=O)COc2ccc(/C=C3/SC(=S)N(CNc4ccccc4C)C3=O)cc2)cc1,2.748731331
139207480,139207-48-0,CCc1ccccc1NCN1C(=O)/C(=C\c2ccc(OCC(=O)N/N=C(\C)c3ccc(C)cc3)cc2)SC1=S,2.747201213
139207491,139207-49-1,CCc1ccccc1NCN1C(=O)/C(=C\c2ccc(OCC(=O)N/N=C(\C)c3ccc(OC)cc3)cc2)SC1=S,2.759462356
139261793,139261-79-3,CCOC(=O)c1[nH]c(N2CCCCC2)nc1C,2.676333224
139261806,139261-80-6,CCOC(=O)c1[nH]c(Nc2ccc(Cl)cc2)nc1C,2.969613133
139298285,139298-28-5,O=C(COc1ccc(/C=C2/SC(=S)NC2=O)cc1)N/N=C/c1ccccc1,2.766169262
139298296,139298-29-6,O=C(COc1ccc(/C=C2/SC(=S)NC2=O)cc1)NN=Cc1ccccc1O,2.616454508
139298309,139298-30-9,O=C(COc1ccc(/C=C2/SC(=S)NC2=O)cc1)NN=Cc1ccc(O)cc1,2.783307396
139298310,139298-31-0,COc1ccc(C=NNC(=O)COc2ccc(/C=C3/SC(=S)NC3=O)cc2)cc1,2.63094323
139298321,139298-32-1,COc1ccc(C=NNC(=O)COc2ccc(/C=C3/SC(=S)NC3=O)cc2)cc1OC,2.660422423
139298332,139298-33-2,CC(=NNC(=O)COc1ccc(/C=C2/SC(=S)NC2=O)cc1)c1ccccc1,2.697924334
139298343,139298-34-3,CC(=NNC(=O)COc1ccc(/C=C2/SC(=S)NC2=O)cc1)c1ccccc1O,2.714489282
139298354,139298-35-4,CC(=NNC(=O)COc1ccc(/C=C2/SC(=S)NC2=O)cc1)c1ccc(O)cc1,2.63094323
139298365,139298-36-5,CC(=NNC(=O)COc1ccc(/C=C2/SC(=S)NC2=O)cc1)c1ccc(C)cc1,2.628935286
139298376,139298-37-6,COc1ccc(/C(C)=N\NC(=O)COc2ccc(/C=C3/SC(=S)NC3=O)cc2)cc1,2.644964152
140678144,140678-14-4,Cc1ncc(COP(=O)(O)O)c(CN(CCN(CC(=O)O)Cc2c(COP(=O)(O)O)cnc(C)c2O)CC(=O)O)c1O,2.334723203
143658815,143658-81-5,Oc1ccccc1-c1nn(CNc2cccc(Cl)c2)c(=S)o1,2.523486332
145030917,145030-91-7,O=C(C=C(Sc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)c1ccccc1)c1ccccc1,2.036861011
145234839,145234-83-9,Cc1c([N+](=O)[O-])ccc[n+]1N=Cc1ccc(N(C)C)cc1,2.811890194
145234851,145234-85-1,Cc1c(Br)ccc[n+]1N=Cc1ccc(N(C)C)cc1,2.79652808
145234873,145234-87-3,Cc1c(C(N)=O)ccc[n+]1N=Cc1ccc(N(C)C)cc1,2.681478869
145234895,145234-89-5,Cc1ccc[n+](N=Cc2ccc(N(C)C)cc2)c1C,2.657255667
145234919,145234-91-9,Cc1c(N(C)C)ccc[n+]1N=Cc1ccc(N(C)C)cc1,2.601139965
145234931,145234-93-1,Cc1ccc([N+](=O)[O-])c[n+]1N=Cc1ccc(N(C)C)cc1,2.616493779
145234953,145234-95-3,Cc1ccc(Br)c[n+]1N=Cc1ccc(N(C)C)cc1,2.697918282
145234975,145234-97-5,Cc1ccc(C)[n+](N=Cc2ccc(N(C)C)cc2)c1,2.814379087
145234997,145234-99-7,Cc1ccc(N(C)C)c[n+]1N=Cc1ccc(N(C)C)cc1,2.7991858
145235014,145235-01-4,Cc1cc[n+](N=Cc2ccc(N(C)C)cc2)c(C)c1,2.68944035
145316218,145316-21-8,CC(C)(O)c1cc(=N)sc2nc3ccccc3n12,3.353161618
159112546,159112-54-6,CN(C)c1nc2ccccc2c2oc(=O)c(C#N)cc12,2.548630148
168893296,168893-29-6,CNC(=S)n1nc(-c2ccc(Cl)cc2)nc1N,2.126691374
169132654,169132-65-4,C=CCS(=O)C=CCS(=O)CCCC,3.119511665
169132665,169132-66-5,C=CCS(=O)C=CCS(=O)CC,3.064146586
169132676,169132-67-6,C=CCS(=O)C=CCS(=O)CCCCC,2.78557991
169132687,169132-68-7,C=CCS(=O)/C=C/CS(=O)CC=C,2.099089501
169471141,169471-14-1,O=C1C(=Cc2ccccc2Cl)NC(=S)N1N=Cc1nc2ccccc2c(=O)n1-c1ccccc1,2.385566953
169471152,169471-15-2,COc1ccccc1C=C1NC(=S)N(N=Cc2nc3ccccc3c(=O)n2-c2ccccc2)C1=O,2.381599667
169471163,169471-16-3,COc1ccc(C=C2NC(=S)N(N=Cc3nc4ccccc4c(=O)n3-c3ccccc3)C2=O)cc1,2.381599667
172371890,172371-89-0,CN(C)C=C1C(=O)N(c2c(Cl)cccc2Cl)c2ccccc21,2.346637194
172371914,172371-91-4,CCN(CC)CCN/C=C1\C(=O)N(c2c(Cl)cccc2Cl)c2ccccc21,2.430656522
172371925,172371-92-5,O=C1/C(=C\NCc2ccccc2)c2ccccc2N1c1c(Cl)cccc1Cl,2.42082347
172371936,172371-93-6,COc1ccc(CCN/C=C2\C(=O)N(c3c(Cl)cccc3Cl)c3ccccc32)cc1OC,2.495422218
172371947,172371-94-7,CC(Cc1ccccc1)N/C=C1\C(=O)N(c2c(Cl)cccc2Cl)c2ccccc21,2.450601124
172371958,172371-95-8,O=C1/C(=C\NCCO)c2ccccc2N1c1c(Cl)cccc1Cl,2.764944127
172371969,172371-96-9,O=C1/C(=C\NCC(O)CO)c2ccccc2N1c1c(Cl)cccc1Cl,2.402826314
172371970,172371-97-0,O=C1/C(=C\NCCCO)c2ccccc2N1c1c(Cl)cccc1Cl,2.38410719
172371981,172371-98-1,CCC(CO)N/C=C1\C(=O)N(c2c(Cl)cccc2Cl)c2ccccc21,2.400562164
172371992,172371-99-2,O=C(O)CCCN/C=C1\C(=O)N(c2c(Cl)cccc2Cl)c2ccccc21,2.416367532
172701494,172701-49-4,CCOC(=O)c1nn(-c2cccc(Cl)c2)c(N=Nc2ccc(N(C)C)cc2)c1OC,3.388296118
172701507,172701-50-7,CCOC(=O)c1nn(-c2cccc(Cl)c2)c(N=Nc2ccccc2)c1OC,3.342222972
172701518,172701-51-8,CCOC(=O)c1nn(-c2cccc(Cl)c2)c(N=Nc2ccc([N+](=O)[O-])cc2)c1OC,3.390248571
172701529,172701-52-9,COc1c(C(=O)NN)nn(-c2cccc(Cl)c2)c1/N=N/c1ccc(N(C)C)cc1,3.373824849
172701530,172701-53-0,COc1c(C(=O)NN)nn(-c2cccc(Cl)c2)c1/N=N/c1ccccc1,3.326101677
172701541,172701-54-1,COc1c(C(=O)NN)nn(-c2cccc(Cl)c2)c1/N=N/c1ccc([N+](=O)[O-])cc1,3.375843303
172701552,172701-55-2,COc1c(C(=O)NNC(N)=S)nn(-c2cccc(Cl)c2)c1/N=N/c1ccc(N(C)C)cc1,3.4317882
172701563,172701-56-3,COc1c(C(=O)NNC(N)=S)nn(-c2cccc(Cl)c2)c1/N=N/c1ccccc1,3.390322325
172701574,172701-57-4,COc1c(C(=O)NNC(N)=S)nn(-c2cccc(Cl)c2)c1/N=N/c1ccc([N+](=O)[O-])cc1,3.433554976
172701585,172701-58-5,COc1c(-c2nnc(N)s2)nn(-c2cccc(Cl)c2)c1N=Nc1ccc(N(C)C)cc1,3.414922757
