RTECS_ID,CAS_RN,SMILES,mouse_intraperitoneal_LD50
24464151,24464-15-1,CC1=NCCc2ccc(-c3ccccc3)cc21,3.628983958
24464173,24464-17-3,N=C(N)N1CCc2c(cccc2-c2ccccc2)C1,3.629397504
24464184,24464-18-4,CN1CCc2c(cccc2-c2ccccc2)C1,2.7657269
24464333,24464-33-3,Cc1cc2ccc(-c3ccccc3)cc2c[n+]1C,3.097971459
24464446,24464-44-6,CC1=NCCc2cccc(-c3ccccc3)c21,3.367263696
24465450,24465-45-0,CCOC(=O)C1(c2ccccc2)CCNCC1,3.443655929
24467923,24467-92-3,COc1ccc2c(c1)C(CC(=O)O)CC2=O,2.196736611
24472579,24472-57-9,CCCCCc1ccc(C(=O)O)nc1,3.441012473
24472580,24472-58-0,CCCCCCCCCc1ccc(C(=O)O)nc1,3.521755076
24472591,24472-59-1,CCCCCCCc1ccc(C(=O)O)nc1,3.6917689
24472648,24472-64-8,CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,3.711568512
24477370,24477-37-0,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)no1,3.276279936
24483781,24483-78-1,c1ccc2c(c1)CCCCN2CC1=NCCN1,3.34342185
24484637,24484-63-7,O=C1c2c(oc3ccccc23)CCC1CN1CCCCC1,3.373174157
24502781,24502-78-1,CC(=O)OC(CC=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,3.906172049
24502792,24502-79-2,CC(C)=CCC(OC(=O)C=C(C)C)C1=CC(=O)c2c(O)ccc(O)c2C1=O,3.887430913
24503784,24503-78-4,NC(=O)C(=O)NCCCNCCS,2.467254946
24513664,24513-66-4,O=C1C(=Cc2ccccc2)COc2ccccc21,3.197317322
24516618,24516-61-8,CC1CNC(C)S1,2.027597917
24518454,24518-45-4,CCOC(Nc1ccc(C(=O)C(Cl)Cl)cc1)C(=O)c1ccc([N+](=O)[O-])cc1,2.136975152
24519297,24519-29-7,O=C1C2=C(SCCS2)C(=O)N1CCO,3.138862596
24519311,24519-31-1,O=C1C2=C(SCCS2)C(=O)N1c1ccccc1,2.657093785
24519333,24519-33-3,O=C1C2=C(SCCS2)C(=O)N1c1ccc(Cl)cc1,2.075967184
24519413,24519-41-3,O=C1C2=C(SCCS2)C(=O)N1c1ccc(O)cc1,2.366954992
24519855,24519-85-5,O=C1NC(=O)C2=C1SCCS2,3.466230256
24526645,24526-64-5,CN1Cc2c(N)cccc2C(c2ccccc2)C1,3.304200621
24554265,24554-26-5,O=CNc1nc(-c2ccc([N+](=O)[O-])o2)cs1,2.174662979
24562876,24562-87-6,COc1cc(C(=O)OC2CN3CCC2c2ccccc23)cc(OC)c1OC,2.716258528
24570114,24570-11-4,CC[N+](C)(C)C(C)CON=c1c2ccccc2ccc2ccccc12,3.923594992
24570125,24570-12-5,CC(CON=c1c2ccccc2ccc2ccccc12)[N+](C)(C)C,3.728954073
24570443,24570-44-3,O=C(C[n+]1cccc(O)c1)c1ccc(-c2ccc(C(=O)C[n+]3cccc(O)c3)cc2)cc1,4.328860527
24588703,24588-70-3,COc1ccccc1C1SCCCS1,2.178719938
24588725,24588-72-5,COc1ccc(C2SCCCS2)cc1,2.178719938
24588769,24588-76-9,COc1ccccc1C1SCCS1,2.285637083
24589397,24589-39-7,CCCCC(C)(CC)C(=O)OCCN(CC)CC,2.972888349
24589411,24589-41-1,CCCCC(C)(CC)C(=O)OCC[N+]1(C)CCCCC1,3.791269481
24589433,24589-43-3,CCCCC(C)(CC)C(=O)OCCN1CCCCC1,3.100030566
24589604,24589-60-4,CC(C)(C)C(=O)OCCN1CCCCC1,2.894464707
24589615,24589-61-5,CCCC(C)(C)C(=O)OCCN1CCCCC1,3.064628952
24590269,24590-26-9,CCCC(C)(C)C(=O)OCC[N+](C)(CC)CC,3.543001385
24600360,24600-36-0,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1,2.804770973
24606846,24606-84-6,CC(C)c1ccc(C2(C)OC(CO)CS2)cc1,2.569544303
24606879,24606-87-9,CCC1(C)OC(COC(N)=O)CS1,2.425853798
24606904,24606-90-4,CC1(c2ccccc2)OC(COC(N)=O)CS1,2.273340854
24606915,24606-91-5,CCC1(c2ccccc2)OC(COC(N)=O)CS1,2.355198181
24606926,24606-92-6,CCCC1(c2ccccc2)OC(COC(N)=O)CS1,2.428099296
24606937,24606-93-7,CC1(c2ccc(Cl)cc2)OC(COC(N)=O)CS1,2.561415407
24606948,24606-94-8,CC(C)c1ccc(C2(C)OC(COC(N)=O)CS2)cc1,1.965266393
24606959,24606-95-9,NC(=O)OCC1CSCC2(CCCC2)O1,2.450393699
24620813,24620-81-3,O=C(O)c1ccc[n+](CC(=O)c2ccc(-c3ccc(C(=O)C[n+]4cccc(C(=O)O)c4)cc3)cc2)c1,4.382460121
24631456,24631-45-6,O=C1C(CCC2NC(=S)N(c3ccccc3)C2=O)NC(=S)N1c1ccccc1,2.215398543
24631467,24631-46-7,CSCCC1NC(=O)N(c2ccccc2)C1=O,2.252372719
24631547,24631-54-7,CN(CN1C(=O)NC2(CCCCC2)C1=O)CN1C(=O)NC2(CCCCC2)C1=O,3.485490735
24632471,24632-47-1,CN1CCN(CC(=O)N/N=C/c2ccc([N+](=O)[O-])o2)CC1,3.020406429
24632539,24632-53-9,CCCCCCCCCCCCN1CCN(CC(=O)N/N=C/c2ccc([N+](=O)[O-])o2)CC1,2.538879086
24632551,24632-55-1,CCN(CC)C(=O)N1CCN(CC(=O)N/N=C\c2ccc([N+](=O)[O-])o2)CC1,3.67715623
24632584,24632-58-4,CC(=O)N1CCN(CC(=O)N/N=C\c2ccc([N+](=O)[O-])o2)CC1,2.96554975
24632595,24632-59-5,O=C(CN1CCN(CCO)CC1)N/N=C/c1ccc([N+](=O)[O-])o1,3.190098144
24632608,24632-60-8,O=C(CN1CCNCC1)N/N=C/c1ccc([N+](=O)[O-])o1,2.972005247
24632619,24632-61-9,O=C(CN1CCN(c2ccc([N+](=O)[O-])cc2)CC1)N/N=C/c1ccc([N+](=O)[O-])o1,2.1275011
24632631,24632-63-1,CN1CCN(CCC(=O)N/N=C/c2ccc([N+](=O)[O-])o2)CC1,3.013295171
24637216,24637-21-6,CC(C)N1CCN(CC(=O)N/N=C/c2ccc([N+](=O)[O-])o2)CC1,2.96560885
24637227,24637-22-7,CCCCN1CCN(CC(=O)N/N=C/c2ccc([N+](=O)[O-])o2)CC1,3.352028075
24637238,24637-23-8,O=C(CN1CCN(Cc2ccccc2)CC1)N/N=C/c1ccc([N+](=O)[O-])o1,3.138474627
24637249,24637-24-9,O=C(CN1CCN(CCc2ccccc2)CC1)N/N=C\c1ccc([N+](=O)[O-])o1,3.330666249
24637261,24637-26-1,CC(C)=CCCC(C)CCN1CCN(CC(=O)N/N=C/c2ccc([N+](=O)[O-])o2)CC1,3.321728886
24638060,24638-06-0,O=C1C2CCCCN2C(=O)N1c1ccccc1O,2.692434452
24638071,24638-07-1,O=C1C2CCCCN2C(=O)N1c1cc(Cl)ccc1O,2.749289427
24638082,24638-08-2,CC(C)C1NC(=O)N(c2ccccc2O)C1=O,2.670718865
24638093,24638-09-3,CC(C)C1NC(=O)N(c2cc(Cl)ccc2O)C1=O,2.730297662
24638106,24638-10-6,CC(C)CC1NC(=O)N(c2ccccc2O)C1=O,2.695975231
24638117,24638-11-7,O=C1NC(Cc2ccc(O)cc2)C(=O)N1c1cc(Cl)ccc1O,2.823138924
24638139,24638-13-9,O=C(Nc1ccccc1O)N1CCCC1,2.615413424
24638140,24638-14-0,CC1CCN(C(=O)Nc2ccccc2O)CC1,2.670800431
24638560,24638-56-0,Nc1nc(N)nc(C2CC2)n1,2.657029998
24664491,24664-49-1,COc1ccc(N=Cc2c(C)[nH]n(-c3ccccc3)c2=O)cc1,2.010516202
24664515,24664-51-5,CC(=O)Nc1ccc(N=Cc2c(C)[nH]n(-c3ccccc3)c2=O)cc1,2.04711774
24664526,24664-52-6,CCOC(=O)c1ccc(N=Cc2c(C)[nH]n(-c3ccccc3)c2=O)cc1,2.066189216
24664548,24664-54-8,Cc1[nH]n(-c2ccccc2)c(=O)c1C=Nc1c(C)n(C)n(-c2ccccc2)c1=O,2.111086564
24664559,24664-55-9,Cc1[nH]n(-c2ccccc2)c(=O)c1C=NCCN=Cc1c(C)[nH]n(-c2ccccc2)c1=O,2.154825517
24664560,24664-56-0,CC1=NN(c2ccccc2)C(=O)C1=CN1CCCC1,3.230995278
24664571,24664-57-1,Cc1[nH]n(-c2ccccc2)c(=O)c1C=NCCSSCCN=Cc1c(C)[nH]n(-c2ccccc2)c1=O,2.787155307
24664617,24664-61-7,O=c1c(C=Nc2ccc(O)cc2)c(-c2ccccc2)[nH]n1-c1ccccc1,2.073592503
24664628,24664-62-8,COc1ccc(N=Cc2c(-c3ccccc3)[nH]n(-c3ccccc3)c2=O)cc1,2.090403852
24664639,24664-63-9,CCOc1ccc(N=Cc2c(-c3ccccc3)[nH]n(-c3ccccc3)c2=O)cc1,2.10658862
24664640,24664-64-0,CC(=O)Nc1ccc(N=Cc2c(-c3ccccc3)[nH]n(-c3ccccc3)c2=O)cc1,2.297158427
24665723,24665-72-3,Cc1c(N=Cc2c(-c3ccccc3)[nH]n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C,2.175621968
24665756,24665-75-6,O=C1C(=CN2CCOCC2)C(c2ccccc2)=NN1c1ccccc1,2.619863885
24665767,24665-76-7,CN1CCN(C=C2C(=O)N(c3ccccc3)N=C2c2ccccc2)CC1,2.761469258
24665778,24665-77-8,O=C1C(=CNc2ccc(O)cc2)C(=O)N(c2ccccc2)N1c1ccccc1,2.870867218
24665803,24665-80-3,O=C1C(=CNCCSSCCNC=C2C(=O)N(c3ccccc3)N(c3ccccc3)C2=O)C(=O)N(c2ccccc2)N1c1ccccc1,2.353354496
24665814,24665-81-4,O=C1C(=CN2CCCC2)C(=O)N(c2ccccc2)N1c1ccccc1,2.221923876
24665836,24665-83-6,O=C1C(=CN2CCOCC2)C(=O)N(c2ccccc2)N1c1ccccc1,2.242280475
24665847,24665-84-7,CN1CCN(C=C2C(=O)N(c3ccccc3)N(c3ccccc3)C2=O)CC1,2.082106479
24678135,24678-13-5,O=C(CCCN1CCC(C(=O)c2ccc(F)cc2)CC1)c1ccc(F)cc1,3.61514868
24680635,24680-63-5,C=C(O)C(=O)NC1C=C(C)CCC(O)CC=C(C)CCC(O)CC2OC(=O)C1(C)C(=O)C2C,1.967146255
24702441,24702-44-1,O=c1c(C=NCCSSCCN=Cc2c(-c3ccccc3)[nH]n(-c3ccccc3)c2=O)c(-c2ccccc2)[nH]n1-c1ccccc1,2.880023615
24716094,24716-09-4,CCCCC(C(=O)O)c1ccccc1,2.450100046
24729962,24729-96-2,CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(OP(=O)(O)O)C(O)C2O)N(C)C1,2.808949515
24751697,24751-69-7,Nc1ncnc2c1ncn2C1OC(F)(COS(N)(=O)=O)C(O)C1O,6.260447057
24759124,24759-12-4,CCN(CC)CCCOc1cc(Cl)cc(Cl)c1OC,3.228373414
24789433,24789-43-3,COc1cc(CNCC(C)C(O)(c2ccccc2)c2ccccc2)cc(OC)c1OC,3.6248357
24796518,24796-51-8,Nc1con[n+]1N1CCN(c2ccc(Cl)cc2)CC1,3.351392736
24796530,24796-53-0,CN1CCN([n+]2nocc2N)CC1,2.867403842
24796541,24796-54-1,Nc1con[n+]1N1CCN(Cc2ccccc2)CC1,3.318599191
24796552,24796-55-2,Cc1on[n+](N2CCN(Cc3ccccc3)CC2)c1N,3.341391786
24796574,24796-57-4,Nc1con[n+]1N1CCN(Cc2ccccc2)CC1c1ccccc1,3.429970503
24798285,24798-28-5,COc1ccc(N2C(=O)CSC23CCN(CC2COc4ccccc4O2)CC3)cc1,2.930987724
24813272,24813-27-2,O=C(OCC12CC3CC(CC(C3)C1)C2)c1cccnc1,2.734575826
24815245,24815-24-5,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)C1OC,3.989672932
24818799,24818-79-9,CC(C)(Oc1ccc(Cl)cc1)C(=O)O[Al](O)OC(=O)C(C)(C)Oc1ccc(Cl)cc1,2.154754933
24833156,24833-15-6,Cc1cc(C(=O)OCc2cncc(F)c2)no1,2.373283571
24841803,24841-80-3,CN(CCN1CCCC1)C(=O)C(O)(c1ccccc1)c1cccs1,3.032014034
24841825,24841-82-5,CN(CCc1ccccc1)CCN(C)C(=O)C(O)(c1ccccc1)c1cccs1,3.341750341
24841870,24841-87-0,CN(C)CCN(C(=O)C(O)(c1ccccc1)c1cccs1)c1ccccc1,3.325096994
24851374,24851-37-4,CN(C)CCSc1nc2c(c(=O)n(C)c(=O)n2C)n1C,3.359374246
24851385,24851-38-5,CCN(CC)CCSc1nc2c(c(=O)n(C)c(=O)n2C)n1C,3.336377003
24851396,24851-39-6,CN(C)CCCSc1nc2c(c(=O)n(C)c(=O)n2C)n1C,3.331965947
24853836,24853-83-6,c1ccc(CC2=NCCc3ccccc32)cc1,2.89782927
24854431,24854-43-1,Cn1cn[nH]c1=S,1.885214168
24854497,24854-49-7,CC1SC2(CCN(C(=O)C3COc4ccccc4O3)CC2)N(c2ccccc2)C1=O,2.928930197
24854555,24854-55-5,Cc1ccc(N2C(=O)CSC23CCN(CC2COc4ccccc4O2)CC3)cc1,3.011294429
24860400,24860-40-0,CC(C)Oc1nc(N)nc(N)n1,2.672067056
24885845,24885-84-5,NC(=O)NOCc1cscn1,2.335450378
24891212,24891-21-2,Cc1c(NC(=O)c2ccc(N)cc2)c(=O)n(-c2ccccc2)n1C,2.522925451
24916516,24916-51-6,COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O,3.585265486
24916527,24916-52-7,CCC(=O)OC1CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)C1OC,3.344227596
24926441,24926-44-1,Cn1cnc2cnc(N3CCN(c4ncccn4)CC3)nc21,3.035624698
24926509,24926-50-9,C(=Cc1ccccc1)CN1CCN(c2ncnc3nc[nH]c23)CC1,3.167236014
24926554,24926-55-4,CC(Cc1ccccc1)N1CCN(c2ncnc3nc[nH]c23)CC1,3.320895865
24926587,24926-58-7,COc1ccccc1OCCN1CCN(c2ncnc3nc[nH]c23)CC1,3.096192529
24932545,24932-54-5,CCN(CC)Cc1ccc(OC)cc1,3.809088131
24932863,24932-86-3,OCCn1cnc2c(N3CCN(C(c4ccccc4)c4ccccc4)CC3)ncnc21,3.261512298
24933139,24933-13-9,C=CCn1cnc2cnc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)nc21,3.011279618
24951028,24951-02-8,c1ccc(CCN2CCN(c3ncnc4nc[nH]c34)CC2)cc1,2.960182178
24961884,24961-88-4,Cn1c(=O)c2c(ncn2CCC(=N)NO)n(C)c1=O,2.364609718
24963244,24963-24-4,CCOC(=O)n1c(=O)oc2ccc(Cl)cc21,2.383150854
24963288,24963-28-8,CC(=O)n1c(=O)oc2ccccc21,2.275235367
24963299,24963-29-9,CC(=O)n1c(=O)oc2ccc(Cl)cc21,2.246342627
24963368,24963-36-8,C=CCn1c(=O)oc2ccc(Cl)cc21,2.816307599
24964781,24964-78-1,Cc1ccc(C(=O)c2ccc(C)c(C)c2)cc1,2.049805087
24966936,24966-93-6,CSC1=NC(C)(C)C=C(C)N1,3.445836357
24973248,24973-24-8,COc1cc(C)ccc1CC(C)N,3.289702833
24973293,24973-29-3,COc1cc(CC(C)N)cc(OC)c1,3.100286035
24973306,24973-30-6,COc1c(C)cc(CC(C)N)cc1C,3.394114783
24973317,24973-31-7,Cc1cc(CC(C)N)cc(C)c1O,3.012941412
24973328,24973-32-8,Cc1cc(C)c(CC(C)N)c(C)c1,3.108807603
24983742,24983-74-2,CC(C)NC(C)Cc1ccc(CC(C)NC(C)C)cc1,3.265553612
24996756,24996-75-6,C[N+]1(C)CC[N+](C)(C)CC1,2.159151949
25017474,25017-47-4,COc1ccc(CCNC(N)=O)cc1OC,2.82441254
25024800,25024-80-0,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ccccc2[N+](=O)[O-])CC1,3.482765159
25068955,25068-95-5,COc1cc(CC(C)N)ccc1C,3.271219427
25068966,25068-96-6,COc1cccc(CC(C)N)c1OC,3.257193978
25068977,25068-97-7,COc1ccc(CC(C)N)c(OC)c1C,3.11662642
25077252,25077-25-2,CN1C(=O)CCCC1=O,2.395022494
25077263,25077-26-3,CC1CC(=O)NC(=O)C1,2.326141204
25081338,25081-33-8,O=C(O)CN(CC(=O)O)[N+](=O)[O-],3.250663919
25082682,25082-68-2,COP(=O)(OC)SCCN(C)P(=O)(OC(C)C)OC(C)C,3.414200715
25104374,25104-37-4,C=COCC,1.444677663
25115677,25115-67-7,CN1C(=O)CC(C)(C)CC1=O,2.713762067
25122467,25122-46-7,CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.597413483
25122570,25122-57-0,CCCC(=O)OC1(C(=O)CCl)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC21C,2.981354629
25127291,25127-29-1,COc1ccc2c(c1OC)CC1c3c(cc4c(c3-2)OCO4)CCN1C,4.146346907
25129913,25129-91-3,COC1C=CC(C)(O)C=CC(=O)OC(C)C(C)CCC=C1C,2.313048458
25132789,25132-78-9,O=[N+]([O-])c1cccc(OP2(=O)C=CCC2)c1,2.980761247
25133500,25133-50-0,O=[N+]([O-])c1ccc(OP2(=O)C=CCC2)c([N+](=O)[O-])c1,3.99117106
25133566,25133-56-6,CC1=C(C)CP(=O)(Oc2ccc([N+](=O)[O-])cc2)C1,2.908356645
25134218,25134-21-8,CC12C=CC(C1)C1C(=O)OC(=O)C12,3.250876016
25140958,25140-95-8,Cc1cccc(OC(C)C(=O)O)c1,2.410663977
25142443,25142-44-3,CC(C)(O)Cc1ccn[nH]1,2.060344813
25143139,25143-13-9,CCN1CCC2CN(C)CCN2C1=O,2.817966207
25144790,25144-79-0,CC1C2Cc3ccc(O)cc3C1(C)CCN2C,3.455763835
25150690,25150-69-0,C[N+](C)(CC1CCCCC1(O)C#N)C(=O)Cc1ccc(-c2ccc(CC(=O)[N+](C)(C)CC3CCCCC3(O)C#N)cc2)cc1,6.058573512
25151488,25151-48-8,Nc1ccc(OCC(O)COc2ccc(N)cc2)cc1,2.674829479
25156790,25156-79-0,CC1=CCP(=O)(Oc2ccc([N+](=O)[O-])cc2)C1,3.087483064
25161415,25161-41-5,CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1=CC(OC(=O)CC(C)(C)OC(C)=O)C21CO1,3.83660439
25173120,25173-12-0,O=C(O)CC1CC(=O)c2ccccc21,2.103114687
25174612,25174-61-2,COc1cc(C(=O)CC(=O)N2CCN(c3ccc(C)cc3)CC2)cc(OC)c1OC,3.013349222
25174656,25174-65-6,O=C(CC(c1ccccc1)c1ccc(Cl)cc1)N1CCN(Cc2ccccc2)CC1,2.719090867
25174667,25174-66-7,O=C(CC(c1ccccc1)c1ccc(Cl)cc1)N1CCN(c2ccccc2Cl)CC1,2.739756228
25179708,25179-70-8,C=CCn1cc(CCC)c(=O)n(C)c1=O,2.690219019
25198372,25198-37-2,O=S(=O)(O)c1cccc(Nc2nc(Nc3ccc(C=Cc4ccc(Nc5nc(Nc6cccc(S(=O)(=O)O)c6)nc(Nc6ccccc6O)n5)cc4S(=O)(=O)O)c(S(=O)(=O)O)c3)nc(Nc3ccccc3O)n2)c1,3.303080006
25198758,25198-75-8,CCCC1CC(C(=O)O)=C(C(=O)O)CC(CC)CC(C(=O)O)=C1C(=O)O,3.265268406
25201358,25201-35-8,CC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,3.261821738
25203796,25203-79-6,CCC1CCCCC1(O)c1ccccc1C(C)(C)C,1.762463488
25217598,25217-59-8,CCCC(C)(C)C(=O)OCCN(CC)CC,2.92595635
25224208,25224-20-8,CC(=O)N1CCC(c2ccc(CCN3CCOCC3)cc2)CC1,2.399927693
25224219,25224-21-9,CCC(=O)C1(c2ccccc2)CCN(CCN2CCOCC2)CC1,2.541411063
25224220,25224-22-0,CCCC(=O)C1(CCN2CCOCC2)CCN(c2ccccc2)CC1,2.796825276
25224231,25224-23-1,CCCCC(=O)C1(c2ccccc2)CCN(CCN2CCOCC2)CC1,2.855550651
25224242,25224-24-2,O=C(c1ccccc1)N1CCC(c2ccc(CCN3CCOCC3)cc2)CC1,2.939594985
25224491,25224-49-1,CCN(CC)CCOC(=O)C12CC3CC(CC(C3)C1)C2,2.823014415
25225427,25225-42-7,CCN(CC)CCNC(=O)C12CC3CC(CC(C3)C1)C2,3.068154668
25238942,25238-94-2,NC(=O)c1ccccc1OCC(O)CO,2.034694259
25254675,25254-67-5,CCCCOc1nc(N)nc(N)n1,2.920538346
25255236,25255-23-6,CCCCCCC(O)C1C2=C(CC(C(O)C3C=CCC(=O)O3)CC3=C(C(=O)OC3=O)C1O)C(=O)OC2=O,5.091512034
25283298,25283-29-8,Oc1cccc(C2CNC3(CCCCC3)O2)c1,2.821392552
25287529,25287-52-9,CCCCCCCOC(=O)C(N)c1ccccc1,3.235448337
25287790,25287-79-0,CN(C)CC(C(=O)c1ccccc1)c1ccccc1,3.03449648
25287803,25287-80-3,CCN(CC)CC(C(=O)c1ccccc1)c1ccccc1,3.325470909
25297772,25297-77-2,CC1c2cc(-c3ccccc3)ccc2CCN1C,2.95874141
25297794,25297-79-4,CC1c2cc(-c3ccccc3)ccc2CCN1Cc1cc(Cl)c2cccnc2c1O,3.102107272
25303008,25303-00-8,CC1=CC(C)(C)SC(N)=N1,3.196013547
25314878,25314-87-8,CCN(CC)CC(OC(=O)c1ccccc1)c1ccccc1,2.996216789
25319908,25319-90-8,CCSC(=O)COc1ccc(Cl)cc1C,2.377139836
25332096,25332-09-6,CN(C)CCC(c1ccccc1)c1ccccn1,3.56793077
25332392,25332-39-2,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,3.206013742
25333771,25333-77-1,CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(OC(C)=O)ccc5c4C12CCN(C)C3C5,3.355622944
25333964,25333-96-4,CCN(CC)CCOCc1cc(Br)cc(Br)c1OC,3.450617464
25334081,25334-08-1,COC(=O)c1cc(C(=O)Nc2ccc(O)cc2)ccc1O,2.458291786
25350441,25350-44-1,CC(C)CCCC(C)CCNCCSS(=O)(=O)O,3.376556519
25350463,25350-46-3,O=S(=O)(O)SCCNCCCCCc1ccccc1,3.368142358
25367731,25367-73-1,COC1C(OC(=O)c2ccc(C)[nH]2)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccccc4)c(=O)oc3c2C)OC1(C)C,3.204560656
25369840,25369-84-0,c1ccc2[nH]c(SN3CCCCC3)nc2c1,2.823921149
25375160,25375-16-0,C=CC=CC=Cc1cccc(C(CO)CO)c1C(=O)N=N,4.058928361
25377735,25377-73-5,CCCCCCCCCCC=CC1CC(=O)OC1=O,2.920353267
25377768,25377-76-8,S=C1NCCS1,2.687251635
25384321,25384-32-1,CCCC(C)(CO)COC(=O)NC(C)CC,2.740993932
25384332,25384-33-2,CCCC(C)(CO)COC(=O)NCC(C)C,2.461153235
25384354,25384-35-4,C=C(C)CNC(=O)OCC(C)(CO)CCC,2.737192643
25384365,25384-36-5,CCCCCNC(=O)OCC(C)(CO)CCC,2.597417384
26047030,26047-03-0,O=C1OC(=CC=CCO)C=C1C=CCO,3.142416583
26050237,26050-23-7,Nn1cnnc1N/N=C/c1ccc(N(CCCl)CCCl)cc1,3.534323153
26058504,26058-50-4,CN(CC[N+]1(C)CCCC1)C(=O)C(O)(c1ccccc1)c1cccs1,3.288545287
26058515,26058-51-5,CN(CC[N+](C)(C)CCc1ccccc1)C(=O)C(O)(c1ccccc1)c1cccs1,3.751896739
26058526,26058-52-6,CN(CC[N+]1(C)CCCC1)C(=O)C(O)(c1cccs1)c1cccs1,3.302868272
26058537,26058-53-7,CN(CC[N+](C)(C)C)C(=O)C(O)(c1ccccc1)c1cccs1,3.085315323
26058548,26058-54-8,CC[N+](C)(CC)CCN(C)C(=O)C(O)(c1ccccc1)c1cccs1,3.215722862
26058559,26058-55-9,CN(CC[N+]1(C)CCCCC1)C(=O)C(O)(c1ccccc1)c1cccs1,3.347030158
26058582,26058-58-2,CC[N+](C)(CC)CCNC(=O)C(O)(c1ccccc1)c1cccs1,3.540959808
26070688,26070-68-8,CCN(CC)CCN1C(=O)c2ccccc2C1c1ccccc1,3.476312349
26076879,26076-87-9,CC(N)Cc1ccc(CC(C)N)cc1,3.036019568
26082815,26082-81-5,O=C(CCN1CCCCC1)N1c2ccccc2CCc2ccccc21,3.746196831
26082859,26082-85-9,CCN(CC)CCC(=O)N(c1ccccc1)c1ccccc1,3.149679417
26082860,26082-86-0,CCN(CC)CCC(=O)N(c1c(C)cc(C)cc1C)C1CCCCC1,3.537243431
26087478,26087-47-8,CC(C)OP(=O)(OC(C)C)SCc1ccccc1,2.934873643
26087989,26087-98-9,CN1CCCN(C(=S)SSC(=S)N2CCCN(C)CC2)CC1,3.402155878
26090233,26090-23-3,CCN(CC)CCOC(=O)c1ccc(NC(=O)c2ccccc2OC)cc1,3.343419145
26090277,26090-27-7,CCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCCN(CC)CC)cc1,3.138334282
26090288,26090-28-8,CCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCCN(CC)CC)cc1,3.090900975
26095523,26095-52-3,CC[N+](C)(CC)CCOC(=O)c1ccc(NC(=O)c2ccccc2OC)cc1,3.716774637
26095534,26095-53-4,CCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1,3.464750335
26095567,26095-56-7,CCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1,3.403115443
26095590,26095-59-0,CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1,3.865007909
26095603,26095-60-3,CCCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1,3.796060056
26095614,26095-61-4,CCCCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1,3.722266598
26095625,26095-62-5,CCCCCCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1,3.553240646
26096991,26096-99-1,CCN(CC)C(C)C(=O)NC(C)(C)Cc1ccc(Cl)cc1,3.150154735
26116563,26116-56-3,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(N)C(C)C(O)C1(C)O,3.787087775
26116892,26116-89-2,CC(=O)OC1CC23CC(C)(O)C(CCC2C(C)(O)C2C4OC4C(C)(C)C12O)C3O,4.346148839
26129328,26129-32-8,CC(Oc1ccc(Oc2ccc(Cl)cc2)cc1)C(=O)O,2.767479425
26166392,26166-39-2,CC(C=CC1(C)C(C)CCC(=O)C1C)=CCc1c(O)c(Cl)c(C)c(C=O)c1O,4.306354248
