RTECS_ID,CAS_RN,SMILES,rat_oral_LD50
3414479,3414-47-9,FC(F)(F)c1cccc(OCC2CNC(=S)O2)c1,2.723566896
3415574,3415-57-4,CCN(CCCOS(C)(=O)=O)CCCOS(C)(=O)=O,2.927615333
3415609,3415-60-9,CS(=O)(=O)OCCCN(CCCOS(C)(=O)=O)c1ccccc1,3.983071702
3416260,3416-26-0,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,2.186484864
3424053,2005/3/24,ClC(Cl)=C1C(Cl)(Cl)C(Cl)=C(Cl)C1(Cl)Cl,1.982869931
3424826,3424-82-6,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccccc1Cl,2.557985417
3425465,3425-46-5,N#C[SeH],4.025248502
3425614,3425-61-4,CCC(C)(C)OO,2.081141362
3426435,3426-43-5,COc1nc(Nc2ccccc2)nc(Nc2ccc(C=Cc3ccc(Nc4nc(Nc5ccccc5)nc(OC)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)n1,1.710856081
3426582,3426-58-2,Cn1cc(CCc2cc[n+](CCC[N+](C)(C)C)cc2)c2ccccc21,3.227257936
3426899,3426-89-9,ClP(Cl)Oc1ccccc1,2.456854091
3439676,3439-67-6,COc1cc(C(C)=O)ccc1OCCCCN1CCN(c2ccccc2)CC1,2.824481359
3441143,3441-14-3,CC(=O)Nc1ccc(N=Nc2c(S(=O)(=O)O)cc3cc(NC(=O)Nc4ccc5c(O)c(N=Nc6ccccc6)c(S(=O)(=O)O)cc5c4)ccc3c2O)cc1,2.187393234
3443150,3443-15-0,Nc1ccc2c(c1)C(=O)NC(CCCl)O2,2.063567945
3445112,11-02-45,O=C1CCCN1CCO,0.951858343
3445429,3445-42-9,CC(C)c1ccc(C(C)(C)O)cc1,1.198012002
3447878,3447-87-8,O=C1C(Cl)C2(Cl)C3C(Cl)OC(Cl)C3C1(Cl)C2(Cl)Cl,4.74963474
3459209,3459-20-9,COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,2.017342632
3460671,3460-67-1,CC(=NNC(=O)c1ccncc1)c1ccco1,3.31889582
3465734,3465-73-4,CCCC[Sn](CCCC)(OC(=O)CC)OC(=O)CC,3.728090365
3465745,3465-74-5,CCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCC,3.511577103
3465756,3465-75-6,CCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCC,3.575325975
3470175,3470-17-5,O[n+]1onc2c1c1no[n+](O)c1c1no[n+](O)c21,1.946759464
3473118,11-08-73,C=NO,3.176486769
3475636,3475-63-6,CN(C)C(=O)N(C)N=O,2.737507379
3476888,3476-88-8,Cc1cc(Cl)ccc1-n1c(C)nc2cccc(Cl)c2c1=O,2.203020642
3478442,3478-44-2,CCCCCCOCC(O)COc1ccccc1C(=O)O,2.139385522
3478942,3478-94-2,CC1CCCCN1CCCOC(=O)c1ccc(Cl)c(Cl)c1,2.120909393
3485141,3485-14-1,CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,1.833467768
3485823,3485-82-3,Cn1c(=O)c2[nH]cnc2n(C)c1=O,2.903492729
3489847,3489-84-7,C#CCOS(=O)OC(CC)COc1ccc(C(C)(C)CC)cc1,2.228488903
3495429,3495-42-9,Clc1c(Cl)c(Cl)c2nccnc2c1Cl,1.62184137
3513937,3513-93-7,ClC1=C(Cl)C2(Cl)C(C(Cl)Cl)CC1(Cl)C2(Cl)Cl,2.379921616
3518658,3518-65-8,O=S(=O)(Cl)CCl,2.602637499
3520727,3520-72-7,CC1=NN(c2ccccc2)C(=O)C1=NNc1ccc(-c2ccc(NN=C3C(=O)N(c4ccccc4)N=C3C)c(Cl)c2)cc1Cl,2.09586924
3524683,3524-68-3,C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,2.21218906
3535759,3535-75-9,Nc1cc[n+]([O-])cc1,3.166789164
3542367,3542-36-7,CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,1.878798494
3543757,3543-75-7,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,3.253179236
3544352,3544-35-2,CC(C)NNC(=O)COc1ccc(Cl)cc1,2.644717823
3544943,3544-94-3,O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,1.707472698
3547044,04-04-47,CC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,2.399943558
3547339,3547-33-9,CCCCCCCCSCCO,1.348608413
3558609,3558-60-9,COCCc1ccccc1,1.521374119
3562843,3562-84-3,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,3.233004303
3562990,3562-99-0,COc1ccc(C(=O)CCC(=O)O)c2ccccc12,2.156806502
3563528,3563-52-8,CCOP(=S)(CC)Oc1ccc([N+](=O)[O-])cc1Cl,4.129228794
3564270,3564-27-0,O=C(O)c1cc(N=Nc2ccc(N=Nc3ccc(S(=O)(=O)O)cc3)cc2)ccc1O,1.930857377
3564667,3564-66-7,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,2.565909772
3566005,3566-00-5,CNC(=O)Oc1ccc(SC)c(C)c1,3.625900717
3566094,09-04-66,CNC(=O)Oc1cccc(C(C)C)c1Cl,3.81327782
3566765,3566-76-5,COP(=O)(OC)C(OC(C)=O)=C(Cl)Cl,2.94285596
3567086,08-06-67,COc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1,2.787578537
3567257,3567-25-7,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1S(=O)(=O)O,2.842769782
3567268,3567-26-8,COc1ccc(S(=O)(=O)Nc2nnc(C(C)(C)C)s2)cc1,2.454421954
3567622,3567-62-2,CNC(=O)Nc1ccc(Cl)c(Cl)c1,2.641614886
3567699,3567-69-9,O=S(=O)(O)c1ccc(N=Nc2cc(S(=O)(=O)O)c3ccccc3c2O)c2ccccc12,1.661313765
3568249,3568-24-9,CCC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,2.833136908
3568512,3568-51-2,CCOP(=O)(OC=C(Cl)Cl)OCCCl,4.75354476
3568567,3568-56-7,CCOP(S)(=NC)Oc1ccc(SC)c(C)c1,4.765486754
3569571,3569-57-1,CCCCCCCCS(=O)CCCCl,1.625261537
3569786,3569-78-6,CC1(NC(N)=O)CCCC1,2.073724459
3570465,3570-46-5,CCCCNCC1COc2cccc(OCC)c2O1,2.882244758
3570614,3570-61-4,O=S(=O)(O)OCCOc1cc(Cl)c(Cl)cc1Cl,2.649936276
3570987,3570-98-7,CS(=O)(=O)c1ccc(CN(CCO)C(=O)C(Cl)Cl)cc1,1.434860039
3571742,3571-74-2,C=CCSC1=NCCS1,3.160765835
3572063,06-03-72,CC(=O)CCc1ccc(OC(C)=O)cc1,1.831787236
3572416,3572-41-6,Cc1ccc(S(=O)(=O)Nc2nnc(CC(C)C)s2)cc1,2.113151993
3572472,3572-47-2,CCCCCCCC[Sn](=S)CCCCCCCC,2.297848018
3572552,3572-55-2,COP(=S)(N=C1SCCS1)OC,4.386168883
3574423,3574-42-3,ClCC=C(Cl)C(Cl)Cl,2.66223848
3576645,3576-64-5,O=C(C(Cl)Cl)N(CCO)Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,1.902253164
3577013,01-03-77,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,1.607918024
3581111,11-01-81,COc1cc(C#N)ccc1OP(=S)(OC)OC,2.00359088
3581917,3581-91-7,Cc1ncsc1C,2.071517642
3583479,3583-47-9,ClCC1OC1CCl,2.297951524
3583639,3583-63-9,ClC(=Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C(Cl)(Cl)Cl,2.63263138
3604997,3604-99-7,Nc1cccc2c(Cl)ccc(Cl)c12,1.78367224
3605310,3605-31-0,CC(C)(C)c1ccc2c(c1)C(C)(C)CC2,1.115752194
3610273,3610-27-3,COCCOCCOCCOC(C)=O,1.272976003
3613807,3613-80-7,Cc1ncc(CS)c(CS)c1O,2.564305948
3736923,3736-92-3,O=C1C(CCSc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,2.936169566
3737095,09-05-37,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,2.797354579
3737222,3737-22-2,CC(C)OC(=O)c1cncc(C(=O)OC(C)C)c1,1.681659691
3737415,3737-41-5,O=S1(=O)CC(Cl)(Cl)C(Cl)(Cl)C1,3.47202133
3740929,3740-92-9,Clc1cc(Cl)nc(-c2ccccc2)n1,1.653363043
3745139,3745-13-9,NC(Cc1ccc(O)c(C(=O)O)c1)C(=O)O,1.653598382
3748138,3748-13-8,C=C(C)c1cccc(C(=C)C)c1,1.500357248
3758541,3758-54-1,CCCCCCCCCCCCCCCCCC(=O)NCCC[N+](C)(C)CCO,1.708212049
3759613,3759-61-3,O=C(Cl)Oc1cccc2ccccc12,1.908648992
3759953,3759-95-3,CCOP(=S)(OCC)SCn1c(=O)sc2ccccc21,3.543371374
3761419,3761-41-9,COP(=S)(OC)Oc1ccc(S(C)=O)c(C)c1,3.37193042
3761420,3761-42-0,COP(=S)(OC)Oc1ccc(S(C)(=O)=O)c(C)c1,3.394917947
3761533,3761-53-3,Cc1ccc(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)c(C)c1,1.275212858
3765579,3765-57-9,COC(=O)c1c(Cl)c(Cl)c(C(=O)SC)c(Cl)c1Cl,2.023107733
3765864,3765-86-4,FC(F)(F)c1nc2ccc(I)cc2[nH]1,3.511927902
3766607,3766-60-7,C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,2.121106342
3766812,3766-81-2,CCC(C)c1ccccc1OC(=O)NC,2.772474689
3770976,3770-97-6,[N-]=[N+]=C1C=Cc2c(cccc2S(=O)(=O)Cl)C1=O,1.924086978
3771195,3771-19-5,CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,2.537669409
3772234,3772-23-4,Cc1cc(C)c(O)c(CCCCc2cc(C)cc(C)c2O)c1,1.734473968
3772267,3772-26-7,CC(C)N1CCCC1=O,1.642044726
3772483,3772-48-3,CCOP(=S)(OCC)SCCSCC(=O)NC,4.246386409
3772518,3772-51-8,CCOP(=S)(OCC)SCSCSP(=S)(OCC)OCC,4.704635936
3773497,3773-49-7,CC1NC(C)N(CCN2C(=S)SC(C)NC2C)C(=S)S1,1.845846862
3775857,3775-85-7,CC1(COCCOCC2(C)CO2)CO1,1.433149703
3778732,3778-73-2,O=P1(NCCCl)OCCCN1CCCl,3.261452537
3781280,3781-28-0,CCC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,2.697326602
3784994,3784-99-4,CC[n+]1c(C=Cc2ccc(N3CCCC3)cc2)cccc1C=Cc1ccc(N2CCCC2)cc1,2.051779384
3789784,3789-78-4,CC(=O)c1cccc(N=Nc2ccc(N(C)C)cc2)c1,1.744184152
3794647,3794-64-7,O=C(O)C(F)(F)C(F)(F)C(F)(F)F,2.000073053
3804895,3804-89-5,O=C(NNCS(=O)(=O)O)c1ccncc1,1.205687322
3810808,3810-80-8,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1,3.311320357
3810819,3810-81-9,C[Hg]OS(=O)(=O)O[Hg]C,4.023098474
3811492,3811-49-2,COP1(=S)OCc2ccccc2O1,3.3262515
3813056,2005/6/13,O=C(O)Cn1c(=O)sc2cccc(Cl)c21,1.909682591
3817116,2011/6/17,CCCCN(CCCCO)N=O,1.985885327
3818802,3818-80-2,CC(C)OP(=O)(OC(C)C)OP(=S)(CCl)OC(C)C,4.292203135
3818904,3818-90-4,O=C(O)CCC(=O)OCCCCCc1ccc(Cl)cc1,2.422252729
3819009,3819-00-9,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,3.022336357
3819076,2007/6/19,CCC1(NC(N)=O)CCCC1,2.216038048
3820539,3820-53-9,COP(=O)(OC)Sc1ccc([N+](=O)[O-])cc1,3.787846743
3820675,3820-67-5,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,2.209757387
3825261,3825-26-1,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.983599018
3833543,3833-54-3,O=S(=O)(Nc1ncc(OCCO)cn1)c1ccccc1,1.567202873
3845203,3845-20-3,NS(=O)(=O)c1ccc(NC(=O)c2cc(=O)c3ccccc3o2)cc1,1.838027561
3848246,3848-24-6,C=C(O)C(=O)CCC,1.358483083
3853610,3853-61-0,COP(=S)(OC)SCSCCOC(N)=O,3.82097129
3853745,3853-74-5,CCNC(=O)OCCSCSP(=S)(OC)OC(C)C,4.611490889
3857805,3857-80-5,CCCCC(CC)CNCC(C)(N)CN(C)CC(CC)CCCC,2.533553458
3861470,3861-47-0,CCCCCCCC(=O)Oc1c(I)cc(C#N)cc1I,3.417702393
3861732,3861-73-2,O=S(=O)(O)c1cc(O)c2c(N=Nc3ccc(Nc4ccccc4)c4c(S(=O)(=O)O)cccc34)cc(S(=O)(=O)O)cc2c1,2.100129203
3862086,08-06-62,CCc1ccccc1OP(=O)(Oc1ccccc1CC)Oc1ccccc1CC,1.414603173
3862122,12-02-62,Cc1ccc(OP(=O)(Oc2ccc(C)cc2C)Oc2ccc(C)cc2C)c(C)c1,1.414603173
3862213,3862-21-3,COP(=O)(OC)OC(Cl)C(Cl)(Cl)Cl,4.319079278
3862735,3862-73-5,Nc1ccc(F)c(F)c1F,2.323132545
3863114,11-04-63,Nc1ccc(F)c(F)c1,2.5794776
3863807,3863-80-7,O=S(=O)(O)c1ccc2c(c1)N=c1cc3c(cc1N2)=Nc1cc(S(=O)(=O)O)ccc1N3,1.923547041
3868619,3868-61-9,O=C1OCC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,3.531292751
3871827,3871-82-7,Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,3.368938596
3874644,3874-64-4,CCOP(=O)(OCC)SC1CCOC1=O,3.007310704
3875727,3875-72-7,Cc1cc(Cl)cc2sc(-c3sc4cc(Cl)cc(C)c4c3OS(=O)(=O)O)c(OS(=O)(=O)O)c12,2.105166301
3877869,3877-86-9,CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,4.799403596
3878191,3878-19-1,c1coc(-c2nc3ccccc3[nH]2)c1,2.566314906
3900310,3900-31-0,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,2.24051482
3902714,3902-71-4,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,1.015982397
3913028,2002/8/13,CCCCCCC(CO)CCCC,1.156360408
3913711,3913-71-1,CCCCCCCC=CC=O,1.489263615
3916641,3916-64-1,CC=CC=CC(C)=O,1.959222787
3917155,3917-15-5,C=CCOC=C,2.184526249
3922905,3922-90-5,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O,1.924467705
3926623,3926-62-3,O=C(O)CCl,3.116374874
3938452,3938-45-2,CC(C)c1cccc(OC(=O)N(C)C)c1,3.112422751
3942549,3942-54-9,CNC(=O)Oc1ccccc1Cl,2.457026365
3942710,3942-71-0,CNC(=O)Oc1cc(C)ccc1C(C)C,2.617572729
3953104,10-04-53,C=CC(=O)OCC(CC)CC,1.381505837
3954732,3954-73-2,CP(=S)(OCCCCCl)Oc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,3.695365285
3963959,3963-95-9,C=C1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12,2.344808682
3964189,3964-18-9,CC(C)([N+](=O)[O-])C(C)(C)[N+](=O)[O-],3.54696688
3966265,3966-26-5,O=C(C=Cc1ccccc1)NO,1.88224251
3971899,3971-89-9,CNC(=O)Oc1ccc(C)c(C)c1C,2.783683393
3982205,3982-20-5,O=C1CC(N2C(=O)c3ccccc3C2=O)C(=O)N1,1.688786326
3984223,3984-22-3,C=CC1OCCO1,3.072624417
4005510,4005-51-0,Nc1nncs1,2.601776663
4008484,4008-48-4,O=[N+]([O-])c1ccc(O)c2ncccc12,2.571544425
4016142,4016-14-2,CC(C)OCC1CO1,1.441807313
4019403,4019-40-3,O=C(Nc1ccc(Cl)cc1)c1cc(Cl)cc(-c2ccc(Cl)cc2)c1O,2.145320297
4028324,4028-32-4,O=S(=O)(O)c1cc(Nc2nc(Cl)nc(N(CCO)CCO)n2)ccc1C=Cc1ccc(Nc2nc(Cl)nc(N(CCO)CCO)n2)cc1S(=O)(=O)O,1.728983256
4035896,4035-89-6,O=C=NCCCCCCNC(=O)N(CCCCCCN=C=O)C(=O)NCCCCCCN=C=O,1.383302059
4052920,4052-92-0,O=C(Cl)c1cccc(S(=O)(=O)Cl)c1,2.128121428
4053081,08-01-53,O=C1OC(=O)c2ccc(Cl)c3cccc1c23,1.827574687
4056773,4056-77-3,CCCCOC(=O)C1CCC(C(=O)OCCCC)C1,1.619043538
4056784,4056-78-4,O=C(O)C1CCC(C(=O)O)C1,1.687194073
4062991,4062-99-1,C=CCOc1ccccc1OC(=O)NC,3.015420536
4065456,4065-45-6,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,1.941214314
4066028,02-08-66,Cc1cc(Cc2cc(C)cc(C3CCCCC3)c2O)c(O)c(C2CCCCC2)c1,2.292901494
4067010,4067-01-0,Cc1ccccc1N1C(=O)C=CC1=O,2.874361196
4067167,4067-16-7,NCCNCCNCCNCCNCCN,2.162071289
4074888,4074-88-8,C=CC(=O)OCCOCCOC(=O)C=C,2.932913924
4074902,4074-90-2,C=COC(=O)CCCCC(=O)OC=C,1.490963116
4076624,4076-62-4,CC=CC=CC(=O)NO,1.713357347
4080313,4080-31-3,ClC=CC[N+]12CN3CN(CN(C3)C1)C2,2.634896248
4081327,4081-32-7,CCOP(=S)(CCl)Oc1ccc(C#N)cc1OC,3.634069764
4083641,4083-64-1,Cc1ccc(S(=O)(=O)N=C=O)cc1,1.945856775
4089070,4089-07-0,CCOC(=O)C(N)Cc1ccc(O)cc1,1.180776003
4091149,4091-14-9,C=CN(C(C)=O)c1ccccc1,1.816440707
4092755,4092-75-5,CCCCOC(=S)SC(=S)OCCCC,2.279492579
4093350,4093-35-0,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,2.800481231
4095323,4095-32-3,CC(C)SSC(Cl)C(Cl)Cl,3.078493068
4095458,4095-45-8,c1ccc2c(c1)Nc1ccccc1[As]2O[As]1c2ccccc2Nc2ccccc21,3.780122027
4097896,4097-89-6,NCCN(CCN)CCN,2.774125132
4098719,4098-71-9,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,1.663418701
4104023,2002/3/4,CCCSP(=O)(OC)SCCC,4.526033141
4104034,2003/4/4,CCCSP(=S)(OC)SCCC,4.183958118
4104147,4104-14-7,CC(N)=NP(=S)(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,5.006080783
4110661,4110-66-1,O=C(NP(=O)(N1CC1)N1CC1)c1ccccc1,3.701094579
4116103,2010/3/16,CNC(=O)C(Cl)C(C)=O,2.329766779
4117902,4117-90-2,Nc1ccc(N(c2ccccc2)c2ccc(N)cc2)cc1,2.921379027
4121351,4121-35-1,[O-][n+]1c2c([n+]([O-])c3ccccc31)CCCC2,2.202676343
4124305,4124-30-5,O=C(OC(=O)C(Cl)Cl)C(Cl)Cl,1.929725016
4126583,4126-58-3,CCCCC(CC)COCCC(=O)O,1.73427417
4126709,4126-70-9,NCCOC(=O)C=CC(=O)OCCN,1.613837526
4129173,4129-17-3,N#[N+][N-]P(=O)(c1ccccc1)c1ccccc1,3.005763043
4137126,12-06-37,C=C1CC(=O)N(c2ccc([N+](=O)[O-])cc2)C1=O,1.967912855
4147517,4147-51-7,CCSc1nc(NC(C)C)nc(NC(C)C)n1,1.816140982
4151502,4151-50-2,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2.987172277
4151922,4151-92-2,CCCC[Sn](CCCC)(CCCC)CCCSC(C)=O,1.987441952
4154352,4154-35-2,C=C(C)C(=O)O[Sn](CCC)(CCC)CCC,3.45064047
4164287,4164-28-7,CN(C)[N+](=O)[O-],1.915223901
4169044,04-04-69,CC(CO)Oc1ccccc1,1.730608242
4170303,4170-30-3,CC=CC=O,2.942572269
4171135,4171-13-5,CCC(C)C(CC)C(N)=O,2.2752204
4186178,4186-17-8,CCOP(=O)(OCC)SCC(C)(SCC)SCC,4.345691247
4189100,4189-10-0,CCC(CC)C(=O)OCC(Cl)(Cl)Cl,2.439418667
4189473,4189-47-3,CC(O)COC(=O)CBr,2.47235987
4193559,4193-55-9,O=S(=O)(O)c1cc(Nc2nc(Nc3ccccc3)nc(N(CCO)CCO)n2)ccc1C=Cc1ccc(Nc2nc(Nc3ccccc3)nc(N(CCO)CCO)n2)cc1S(=O)(=O)O,1.800103721
4196865,4196-86-5,O=C(OCC(COC(=O)c1ccccc1)(COC(=O)c1ccccc1)COC(=O)c1ccccc1)c1ccccc1,2.678685817
4205521,4205-52-1,CCCCNP(=S)(OCC)Sc1ccccc1,2.984386276
4205918,4205-91-8,Clc1cccc(Cl)c1NC1=NCCN1,3.397720039
4205985,4205-98-5,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c2[nH]c(C(F)(F)F)nc12,4.238324973
4205996,4205-99-6,O=[N+]([O-])c1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl,4.358339117
4212946,4212-94-6,CC(=O)ON(C(=O)OC(C)C)c1ccccc1,1.843736457
4223114,2011/4/23,C=COCCOCCCC,1.667645729
4224628,4224-62-8,O=C(O)CCCCCCl,1.689288674
4228880,4228-88-0,FC(F)(F)c1nc2cc(Cl)cc(Cl)c2[nH]1,4.890049085
4228891,4228-89-1,FC(F)(F)c1nc2c(Cl)ccc(Cl)c2[nH]1,4.989943952
4228915,4228-91-5,O=[N+]([O-])c1cc(Cl)c2nc(C(F)(F)F)[nH]c2c1,4.430095006
4228937,4228-93-7,FC(F)(F)c1nc2c(Br)c(Cl)c(Cl)c(Cl)c2[nH]1,4.95117273
4228971,4228-97-1,FC(F)(F)c1nc2c(Br)ccc(Br)c2[nH]1,4.280014389
4228993,4228-99-3,Cc1c(Cl)c(Cl)c2nc(C(F)(F)F)[nH]c2c1Cl,4.220037118
4230971,4230-97-1,C=CCOC(=O)CCCCCCC,2.509600991
4232842,4232-84-2,Nc1ccc(OP(=O)(Oc2ccc(N)cc2)Oc2ccc(N)cc2)cc1,3.42988446
4234791,4234-79-1,CCOC(=O)CCC(=O)CC1(O)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C42Cl,3.422431834
4246519,4246-51-9,NCCCOCCOCCOCCCN,1.710582832
4248219,4248-21-9,CCCCC(CC)COC(N)=O,1.739964313
4253229,4253-22-9,CCCC[Sn](=S)CCCC,3.26189426
4253343,4253-34-3,CC(=O)O[Si](C)(OC(C)=O)OC(C)=O,2.029054612
4255247,4255-24-7,C=CCC(N)Cc1ccccc1,2.374985424
4261681,4261-68-1,CC(C)N(CCCl)C(C)C,3.228376481
4268364,4268-36-4,CCCCNC(=O)OCC(C)(CCC)COC(N)=O,2.421289038
4269889,4269-88-9,C[N+]1(CCN(C2CCCCC2)C2CCCCC2)CCCCC1,2.674996726
4281678,4281-67-8,O=P(Oc1ccccc1)(Oc1ccccc1)OC1CCCCC1,2.130642281
4301502,4301-50-2,O=C(Cc1ccc(-c2ccccc2)cc1)OCCF,4.633959705
4312930,4312-93-0,CCCCCC(=O)NO,1.612701095
4312974,4312-97-4,O=C(O)C=CCl,2.522232251
4317140,4317-14-0,C=[N+](C)O.CC=C1c2ccccc2CCc2ccccc21,2.192491564
4321691,4321-69-1,CC(=O)Nc1ccc(N=Nc2c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)cc(NC(C)=O)c3c2O)cc1,1.35336187
4323437,4323-43-7,Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O,1.774287195
4334730,4334-73-0,COc1ccccc1C=NNC(N)=S,1.417625288
4335095,09-05-35,Nc1c(N=Nc2ccc([N+](=O)[O-])cc2)c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccc(-c4ccc(N=Nc5ccc(O)cc5)cc4)cc3)c(O)c12,1.717580122
4335777,4335-77-7,O=C(O)C(O)(c1ccccc1)C1CCCCC1,1.943577195
4336190,4336-19-0,COC(=O)C1=C(C(=O)OC)CCCC1,2.45204505
4342034,03-04-42,CN(C)N=Nc1nc[nH]c1C(N)=O,1.92868534
4342307,4342-30-7,CCCC[Sn](CCCC)(CCCC)OC(=O)c1ccccc1O,3.493883228
4342363,4342-36-3,CCCC[Sn](CCCC)(CCCC)OC(=O)c1ccccc1,3.493451714
4345033,03-03-45,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,1.879824692
4351706,4351-70-6,CC(OP(=O)(OCCCl)C(C)OP(=O)(CCCl)OCCCl)P(=O)(OCCCl)OCCCl,2.347974941
4353020,4353-02-0,CC1COC(C(Cl)(Cl)Cl)O1,2.732960597
4357964,4357-96-4,N=C(N)SCc1ccc([N+](=O)[O-])cc1,2.847667239
4360478,4360-47-8,N#CC=Cc1ccccc1,1.493086664
4362407,4362-40-7,CC1(C)OCC(CCl)O1,3.11714155
4362441,4362-44-1,ClCC1COC(C(Cl)(Cl)Cl)O1,2.380053781
4364061,06-01-64,COC(C=Cc1ccccc1)OC,1.68278152
4376209,4376-20-9,CCCCC(CC)COC(=O)c1ccccc1C(=O)O,2.317483307
4394007,4394-00-7,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,3.052649318
4394041,04-01-94,Cc1cccc(C)c1Nc1ncccc1C(=O)O,5.022586144
4394778,4394-77-8,Cc1cc(=O)oc2cc(OP(=O)(OCCCl)OCCCl)ccc12,3.431874533
4395920,4395-92-0,CC(C)c1ccc(CC=O)cc1,1.597352665
4403901,4403-90-1,Cc1ccc(Nc2ccc(Nc3ccc(C)cc3S(=O)(=O)O)c3c2C(=O)c2ccccc2C3=O)c(S(=O)(=O)O)c1,1.762396443
4410484,4410-48-4,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,2.988802369
4412093,2009/3/12,O=C1OC(OC2OC(=O)C(Cl)=C2Cl)C(Cl)=C1Cl,2.203999178
4413132,4413-13-2,CCCCOCCOCC,1.713250044
4415514,4415-51-4,O=C(C=Cc1ccccn1)OCCN1CCN(c2ccc(Cl)cc2)CC1,2.890960911
4418262,4418-26-2,CC(=O)c1c(O)cc(C)oc1=O,2.476776803
4418660,4418-66-0,Cc1cc(Cl)cc(O)c1Sc1c(C)cc(Cl)cc1O,5.38467179
4425950,4425-95-0,O=C(O)CCC1(CCC(=O)O)c2ccccc2-c2ccccc21,2.161436577
4425972,4425-97-2,N#CCCC1(CCC#N)c2ccccc2-c2ccccc21,2.096672481
