RTECS_ID,CAS_RN,SMILES,rat_intraperitoneal_LD50
2872482,2872-48-2,COc1cc(N)c2c(c1N)C(=O)c1ccccc1C2=O,2.583477307
2872528,2872-52-8,CCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,1.624085955
2879154,2879-15-4,Cn1c(=O)c2[nH]c(Cc3ccccc3)nc2n(C)c1=O,2.954711937
2885394,2885-39-4,CC(=O)OC1(C)CC(C)C(=O)C(C(O)CC2CC(=O)NC(=O)C2)C1,6.300247561
2894679,2894-67-9,O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,3.814473081
2898126,12-06-98,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,3.08228072
2933257,2933-25-7,CC=CCC1(CC)C(=O)NC(=O)NC1=O,3.086542115
2955386,2955-38-6,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,2.210600733
2971757,2971-75-7,CC(C)(CNNCc1ccccc1)C(=O)O,3.129432074
2973195,2973-19-5,O=[N+]([O-])c1ccc(O)c(CCl)c1,2.875251153
2988321,2988-32-1,CN(C)CCC1(c2ccccc2)C=Cc2ccccc21,3.442865784
3010820,3010-82-0,NC(=O)c1ccc(C(N)=O)cc1,2.452599362
3021418,3021-41-8,O=S(=O)(O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1)O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,5.145104224
3033292,3033-29-2,CCCCCCCC[Sn]1(CCCCCCCC)OC(=O)CCS1,4.83298185
3034342,3034-34-2,N#Cc1ccc(C(N)=O)cc1,2.380178555
3041165,3041-16-5,O=C1COCCO1,2.111351858
3048768,3048-76-8,CC1CC2(CC(C)OC2=O)C(=O)O1,1.705960395
3060375,3060-37-5,CCC(CC)(C(=O)O)c1cccc2ccccc12,2.715999759
3060897,3060-89-7,CON(C)C(=O)Nc1ccc(Br)cc1,2.780003986
3070131,3070-13-1,CCOP(=O)(OCC)Oc1ccc(SC)cc1,5.140341458
3070153,3070-15-3,CCOP(=S)(OCC)Oc1ccc(SC)cc1,5.067980915
3073594,3073-59-4,CC(=O)NCCCCCCNC(C)=O,1.789758559
3081149,3081-14-9,CC(C)CCC(C)Nc1ccc(NC(C)CCC(C)C)cc1,2.580528686
3083236,3083-23-6,ClC(Cl)(Cl)C1CO1,3.055655546
3085403,3085-40-3,CC(C)CS(=O)CC(C)C,2.307223181
3089110,3089-11-0,COCN(COC)c1nc(N(COC)COC)nc(N(COC)COC)n1,2.851192727
3093354,3093-35-4,CC1(C)OC2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1,4.058095871
3102009,3102-00-9,CCCCOCC(O)COc1ccccc1,2.748769282
3117382,3117-38-2,O=C(O)C(Oc1ccccc1)c1ccccc1,2.717923641
3124241,3124-24-1,CCCC[Ge]1(CCCC)O[Ge](CCCC)(CCCC)O[Ge](CCCC)(CCCC)O1,2.006125747
3131188,3131-18-8,COC(=O)NCC(=O)Nc1ccc(N(CCCl)CCCl)cc1,3.638776196
3131199,3131-19-9,CC(=O)NCC(=O)Nc1ccc(N(CCCl)CCCl)cc1,4.123500145
3131202,3131-20-2,NCC(=O)Nc1ccc(N(CCCl)CCCl)cc1,4.41713076
3131279,3131-27-9,COCc1c(CO)cnc(C)c1O,2.530548303
3134483,3134-48-3,CN(C)N1CCC2(CCCCC2)CC1,3.116913104
3374047,04-07-74,CC(C(=O)O)N(CCCl)CCCl,4.035068136
3380345,3380-34-5,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,3.512326063
3383968,3383-96-8,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,2.708837259
3385419,3385-41-9,O=C(O)CCCCC(=O)O,2.725442353
3385613,3385-61-3,OC1CC2CC1C1CC=CC21,2.273640662
3387368,3387-36-8,O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,2.013877772
3400359,3400-35-9,CNC(=O)c1ccccc1OC,2.673920967
3414628,3414-62-8,OCC1OC(n2cnc3c(NO)ncnc32)C(O)C1O,2.607062679
3414979,3414-97-9,NS(=O)(=O)c1ccc(-c2n[nH]c(=S)[nH]2)cc1,2.775300484
3416260,3416-26-0,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,2.186484864
3425614,3425-61-4,CCC(C)(C)OO,2.665472586
3426435,3426-43-5,COc1nc(Nc2ccccc2)nc(Nc2ccc(C=Cc3ccc(Nc4nc(Nc5ccccc5)nc(OC)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)n1,3.3684334
3426582,3426-58-2,Cn1cc(CCc2cc[n+](CCC[N+](C)(C)C)cc2)c2ccccc21,4.130347923
3441018,01-08-41,N#Cc1cccc(C(N)=O)c1,1.976993209
3441143,3441-14-3,CC(=O)Nc1ccc(N=Nc2c(S(=O)(=O)O)cc3cc(NC(=O)Nc4ccc5c(O)c(N=Nc6ccccc6)c(S(=O)(=O)O)cc5c4)ccc3c2O)cc1,2.904092005
3443150,3443-15-0,Nc1ccc2c(c1)C(=O)NC(CCCl)O2,2.375740658
3459209,3459-20-9,COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,1.996291315
3474995,3474-99-5,O=C1C(C2C(=O)N(c3ccccc3)N(c3ccccc3)C2=O)C(=O)N(c2ccccc2)N1c1ccccc1,3.564441426
3476651,3476-65-1,CCn1cnc2ccccc2c1=O,2.940025634
3476684,3476-68-4,Cn1cnc(=O)c2ccccc21,2.903567448
3476888,3476-88-8,Cc1cc(Cl)ccc1-n1c(C)nc2cccc(Cl)c2c1=O,2.327959378
3478442,3478-44-2,CCCCCCOCC(O)COc1ccccc1C(=O)O,2.662264268
3485141,3485-14-1,CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,1.833467768
3485823,3485-82-3,Cn1c(=O)c2[nH]cnc2n(C)c1=O,3.079583988
3524683,3524-68-3,C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,4.076700141
3524876,3524-87-6,Cc1cc(=O)nc[nH]1,2.564729172
3544943,3544-94-3,O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,2.480422754
3562843,3562-84-3,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,3.249058083
3564270,3564-27-0,O=C(O)c1cc(N=Nc2ccc(N=Nc3ccc(S(=O)(=O)O)cc3)cc2)ccc1O,2.844497546
3564667,3564-66-7,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,3.2929085
3567382,3567-38-2,C#CC(OC(N)=O)c1ccccc1,3.067410617
3567699,3567-69-9,O=S(=O)(O)c1ccc(N=Nc2cc(S(=O)(=O)O)c3ccccc3c2O)c2ccccc12,2.707071255
3569991,3569-99-1,O=C(NCO)c1cccnc1,1.690918826
3570589,3570-58-9,CS(=O)(=O)OCCCl,3.069985844
3576645,3576-64-5,O=C(C(Cl)Cl)N(CCO)Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1,2.300193173
3577013,01-03-77,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,2.493974671
3590087,08-07-90,N#CCCN(CCCl)CCCl,4.813120432
3590098,09-08-90,CC(Cl)CNCC(C)Cl,3.230660908
3607350,3607-35-0,O=C(O)CCC(=O)OC(c1ccc(Cl)cc1)c1cc2ccccc2o1,3.077703339
3737095,09-05-37,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,3.21232348
3738065,06-05-38,CC(=O)N(CC(=O)N(C)C)c1ccccc1,2.271077288
3759613,3759-61-3,O=C(Cl)Oc1cccc2ccccc12,2.838067917
3761419,3761-41-9,COP(=S)(OC)Oc1ccc(S(C)=O)c(C)c1,3.070900424
3761420,3761-42-0,COP(=S)(OC)Oc1ccc(S(C)(=O)=O)c(C)c1,3.093887951
3761533,3761-53-3,Cc1ccc(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)c(C)c1,2.639951414
3766038,03-08-66,c1ccc2c(C3CCCN3)c[nH]c2c1,3.037118825
3770976,3770-97-6,[N-]=[N+]=C1C=Cc2c(cccc2S(=O)(=O)Cl)C1=O,2.827176965
3776952,3776-95-2,CC(Cc1ccccc1)NCc1ccco1,3.052002594
3778732,3778-73-2,O=P1(NCCCl)OCCCN1CCCl,3.270660539
3784994,3784-99-4,CC[n+]1c(C=Cc2ccc(N3CCCC3)cc2)cccc1C=Cc1ccc(N2CCCC2)cc1,3.653839375
3811163,3811-16-3,CC(=O)NS(=O)(=O)c1ccc(NC(=O)CCC(=O)O)cc1,3.33611627
3812224,3812-22-4,O=C1C(C2(C3C(=O)N(c4ccccc4)N(c4ccccc4)C3=O)C(=O)N(c3ccccc3)N(c3ccccc3)C2=O)C(=O)N(c2ccccc2)N1c1ccccc1,3.68915139
3819009,3819-00-9,CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,3.644918015
3825261,3825-26-1,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.340605669
3857805,3857-80-5,CCCCC(CC)CNCC(C)(N)CN(C)CC(CC)CCCC,3.472855618
3861732,3861-73-2,O=S(=O)(O)c1cc(O)c2c(N=Nc3ccc(Nc4ccccc4)c4c(S(=O)(=O)O)cccc34)cc(S(=O)(=O)O)cc2c1,2.7272172
3877869,3877-86-9,CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,5.599274096
3878191,3878-19-1,c1coc(-c2nc3ccccc3[nH]2)c1,3.26528491
3895634,3895-63-4,CCN(CC)CCCCN(CCCl)CCCl,4.953050587
3900310,3900-31-0,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,2.982753515
3926623,3926-62-3,O=C(O)CCl,3.755309933
3930196,3930-19-6,COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O,6.528463324
3936025,02-05-36,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)c1cccc(S(=O)(=O)O)c1,2.918919207
3949142,3949-14-2,COc1ccc2[nH]cc(CCN3CCCC3)c2c1,4.785931023
3963959,3963-95-9,C=C1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)C(=O)C(N(C)C)C3C(O)C12,3.03536644
3964189,3964-18-9,CC(C)([N+](=O)[O-])C(C)(C)[N+](=O)[O-],3.54696688
4005510,4005-51-0,Nc1nncs1,2.703867189
4044659,4044-65-9,S=C=Nc1ccc(N=C=S)cc1,3.961687714
4082717,4082-71-7,CCSCN1CCN(CSCC)C1,2.33890401
4083641,4083-64-1,Cc1ccc(S(=O)(=O)N=C=O)cc1,2.405638241
4093350,4093-35-0,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,3.439967721
4104147,4104-14-7,CC(N)=NP(=S)(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,5.030214462
4164287,4164-28-7,CN(C)[N+](=O)[O-],2.001845577
4171135,4171-13-5,CCC(C)C(CC)C(N)=O,2.392605998
4189440,4189-44-0,[NH]C(=N)[SH](=O)=O,2.40350587
4193559,4193-55-9,O=S(=O)(O)c1cc(Nc2nc(Nc3ccccc3)nc(N(CCO)CCO)n2)ccc1C=Cc1ccc(Nc2nc(Nc3ccccc3)nc(N(CCO)CCO)n2)cc1S(=O)(=O)O,3.418301291
4205918,4205-91-8,Clc1cccc(Cl)c1NC1=NCCN1,3.408689292
4213405,4213-40-5,Cc1cc(N(CCCl)CCCl)ccc1N=Nc1ccccc1C(=O)O,3.926885261
4253912,4253-91-2,CCCS(=O)CCC,1.849141283
4268364,4268-36-4,CCCCNC(=O)OCC(C)(CCC)COC(N)=O,2.922448533
4269889,4269-88-9,C[N+]1(CCN(C2CCCCC2)C2CCCCC2)CCCCC1,3.408728837
4294659,4294-65-9,Cc1ccc([Te](F)(F)c2ccc(C)cc2)cc1,3.143466981
4298106,10-06-98,Nc1nc(=O)n(C2OC(CO)C(O)C2O)cc1F,2.814928145
4312316,4312-31-6,CN1Cc2c(ccc3c2OCO3)C2C(O)Cc3cc4c(cc3C21)OCO4,2.247204597
4312929,4312-92-9,CCCCC(=O)NO,2.466674887
4317140,4317-14-0,C=[N+](C)O.CC=C1c2ccccc2CCc2ccccc21,3.406371384
4323437,4323-43-7,Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O,3.471580796
4335777,4335-77-7,O=C(O)C(O)(c1ccccc1)C1CCCCC1,2.519729763
4342034,03-04-42,CN(C)N=Nc1nc[nH]c1C(N)=O,2.71644934
4346514,4346-51-4,Nc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,1.980899995
4373346,4373-34-6,COC(=O)C1=COC(C)C2CN3CCc4c([nH]c5ccccc45)C3CC12,3.246047803
4376209,4376-20-9,CCCCC(CC)COC(=O)c1ccccc1C(=O)O,2.826540008
4378614,4378-61-4,O=c1c2cc(Br)c3cccc4c(=O)c5cc(Br)c6cccc1c6c5-c2c34,2.918434771
4386032,03-02-86,O=C(O)CCCNCCC(=O)O,2.300494845
4394007,4394-00-7,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,3.450589326
4410484,4410-48-4,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,3.553551983
4415514,4415-51-4,O=C(C=Cc1ccccn1)OCCN1CCN(c2ccc(Cl)cc2)CC1,3.077628419
4418660,4418-66-0,Cc1cc(Cl)cc(O)c1Sc1c(C)cc(Cl)cc1O,5.569196217
4425369,4425-36-9,O=S(=O)(O)Oc1c(-c2sc3ccc4ccccc4c3c2OS(=O)(=O)O)sc2ccc3ccccc3c12,2.889796423
4426511,4426-51-1,CC1CCOS(=O)O1,2.656966561
4432977,4432-97-7,NC(=O)c1cccc(-c2ccccc2)c1O,2.152769268
4438066,06-06-38,CC1C2CCC3C4CC=C5CC(O)CCC5(C)C4CCC32CN1C,3.420982309
4460326,4460-32-6,O=C(NP(=O)(N1CC1)N1CC1)c1cc(I)ccc1I,3.002613522
4468137,4468-13-7,COc1ccccc1C(=O)NCC(=O)N(C)C,2.5041787
4511993,4511-99-3,Nc1nnc(-c2ccccc2)c(-c2ccccc2)n1,3.233589477
4512009,4512-00-9,O=c1nnc(-c2ccccc2)c(-c2ccccc2)[nH]1,3.317493994
4533033,03-03-33,Cc1ccc([Te](Br)(Br)c2ccc(C)cc2)cc1,3.273856511
4535879,4535-87-9,CCNCCCl,2.429687696
4544154,4544-15-4,O=C(OCCN1CCCCC1)C(O)(c1ccccc1)c1ccccc1,3.580391767
4802613,4802-61-3,CCN(CC)CCn1cc(C2CCCN2C)c2ccccc21,3.029183689
4824786,4824-78-6,CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,3.81740449
4880824,4880-82-4,COc1cc2c(cc1OC)C1Cc3ccc(OC)c(OC)c3CN1CC2,3.032245029
4907840,4907-84-0,CN(C)CCC=C1c2ccccc2Sc2ccccc21,3.458135056
4909584,4909-58-4,CCSNC(=O)CC(N)C(=O)O,2.273119892
4920790,4920-79-0,COc1ccc([N+](=O)[O-])cc1Cl,2.624831151
4955902,4955-90-2,O=C(O)c1cc(O)ccc1O,1.710740564
4960478,4960-47-8,CN(Cc1ccc(Cl)cc1Cl)S(N)(=O)=O,2.796530769
4985153,4985-15-3,CN(C)CCON=C1c2ccccc2CCc2ccccc21,3.295748587
5003485,5003-48-5,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,2.233521781
5016182,5016-18-2,Cn1c(=O)[nH]c2nncnc2c1=O,3.634096815
5034775,5034-77-5,NC(=O)c1[nH]cnc1/N=N/N(CCCl)CCCl,3.123588777
5051161,5051-16-1,CC(C(=O)OCCN1CCN(CCOC(=O)C(C)c2cccc3ccccc23)CC1)c1cccc2ccccc12,2.731337301
5064313,5064-31-3,O=C(O)CN(CC(=O)O)CC(=O)O,2.876515593
5076197,5076-19-7,CC1OC1(C)C,1.785955503
5086748,5086-74-8,c1ccc(C2CN3CCSC3=N2)cc1,3.687014825
5096128,12-08-96,CC(=O)c1ccc[n+](Cc2ccccc2)c1,3.025862716
5096491,5096-49-1,CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3CC(O)C(OC1=O)C23,3.700702481
5124254,5124-25-4,O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccccc2)ccc1Nc1ccccc1,1.881757504
5131248,5131-24-8,CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,3.179424114
5137553,5137-55-3,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC,4.747145692
5144525,5144-52-5,c1ccc2c(CC3=NCCN3)cccc2c1,3.623827964
5146689,5146-68-9,O=C1CCC(=O)N1CO,2.26587866
5148232,5148-23-2,CCCCCC1C(=O)N(c2ccccc2)C(=O)N(c2ccccc2)C1=O,2.544586407
5152307,5152-30-7,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)C3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1C(C2)[N+](C)(C)CC3,6.114869589
5167317,5167-31-7,O=C1C(c2ccccc2)C(=O)N(c2ccccc2)C(=O)N1c1ccccc1,2.852944538
5227689,5227-68-9,Nc1nc(=O)c2c([nH]c[n+]2[O-])[nH]1,3.245325611
5248486,5248-48-6,CCNc1nc(CC)nc(OC)n1,2.769251032
5254411,5254-41-1,CC(=O)Nc1ccccc1CCNC(=O)c1ccc2ccccc2c1O,2.638990652
5287467,5287-46-7,CC(C)=CCSCC(N)C(=O)O,1.786444074
5302272,5302-27-2,CC(C)n1c(=O)[nH]c(=O)n1C(C)C,2.666731397
5307142,5307-14-2,Nc1ccc(N)c([N+](=O)[O-])c1,2.643512235
5310145,5310-14-5,CNC(=S)c1ccccc1,3.498408202
5345540,5345-54-0,COc1ccc(N)cc1Cl,2.489986037
5348970,5348-97-0,CCN(CC)C(=O)N1CCN(C)CC1,2.84465808
5351666,5351-66-6,NC(=S)NNC(=O)c1ccccc1,3.591614365
5373422,5373-42-2,COc1cc(CC2c3cc(OC)c(OC)cc3CCN2C)c(Oc2cc3c(cc2OC)-c2c(OC)c(OC)cc4c2C(C3)N(C)CC4)cc1OC,3.69700566
5392405,5392-40-5,CC(C)=CCCC(C)=CC=O,2.519762385
5418326,5418-32-6,O=C1C=CC(=Nc2ccc(O)cc2)C=C1,3.822187701
5421465,5421-46-5,O=C(O)CS,2.910031705
5426880,5426-88-0,Cn1c(=O)c2c(nc(Cc3ccccc3)n2C)n(C)c1=O,3.152775887
5426891,5426-89-1,Cn1c(=O)c2c(nc(Cc3ccc(N)cc3)n2C)n(C)c1=O,3.153936754
5427203,5427-20-3,CCn1cnc2c(=S)nc[nH]c21,2.653781549
5432280,5432-28-0,CN(N=O)C1CCCCC1,3.705747673
5443492,5443-49-2,O=CC(Br)=Cc1ccccc1,2.614284453
5447949,5447-94-9,CCOCC[N+](O)=CCCl.CCl,3.734631838
5455889,5455-88-9,CCN(CC)CCn1cnc2ccccc2c1=O,3.088713582
5464288,5464-28-8,OCC1COCO1,1.039747983
5467152,5467-15-2,CCOC(=O)N(CCCl)CCCl,3.087562391
5470280,5470-28-0,CCOC(=O)N1CCN(C(=O)OCC)CC1,2.66325604
5471512,5471-51-2,CC(=O)CCc1ccc(O)cc1,2.671315688
5486771,5486-77-1,C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC,2.961037025
5503082,2008/2/3,CN1CCC2=C(C1)C(c1ccccc1)c1ccccc12,3.306662704
5534098,09-08-34,CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,2.239758146
5536174,5536-17-4,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,2.257823231
5547295,5547-29-5,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)O)=C(CO)CSC12,1.601238522
5550129,12-09-50,Nc1nc(=O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1,1.971341616
5560725,5560-72-5,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,3.182159751
5575213,5575-21-3,NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)Cc4cccs4)C3SC2)cc1,2.22298023
5579817,5579-81-7,NC(=O)NC1N=C(O[Al](O)O)NC1=O,1.73660563
5585671,5585-67-1,COc1cc2[nH]c3c(c2cc1OC)CCN1CC2C(C)OC=C(C(=O)OCCN(C)C)C2CC31,3.153197501
5585739,5585-73-9,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,3.291448775
5588205,5588-20-5,CCCCC(CC)C1NC(=O)N(SC(Cl)(Cl)Cl)C1=O,3.606699994
5610402,5610-40-2,O=C1C=C2C=CC3CC2(O1)C1CCCCN31,3.72421191
5626164,5626-16-4,NCCC=C1c2ccccc2COc2ccccc21,3.400242603
5632371,5632-37-1,CC(=O)Cn1cnc2ccccc2c1=O,2.828687818
5638460,5638-46-0,O=P1(N(CCCl)CCCl)NCCO1,2.769556662
5638471,5638-47-1,S=P1(N(CCCl)CCCl)NCCO1,3.189721444
5638573,5638-57-3,CC1CCNP(=O)(N(CCCl)CCCl)O1,3.360334602
5638766,5638-76-6,CNCCc1ccccn1,2.142944655
5657192,5657-19-2,O=C(O)CNC(=O)c1ccco1,2.291219948
5666115,11-05-66,CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,3.384372223
5667209,5667-20-9,ONC1NCNC2NCNC12,2.29883398
5697563,5697-56-3,CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(=O)CCC(=O)O)C(C)(C)C5CCC43C)C2C1,3.720959957
5705157,5705-15-7,NN(Cc1ccccc1)c1ccccc1,2.690873451
5707697,5707-69-7,Cc1[nH]oc(=O)c1N=Nc1ccccc1Cl,4.074900513
5711193,5711-19-3,CC(=O)O[Pb](C)(C)C,3.67370354
5712492,5712-49-2,CN1CCN(C(=S)S)CC1,2.894094427
5728529,5728-52-9,O=C(O)Cc1ccc(-c2ccccc2)cc1,2.632238408
5748265,5748-26-5,CC(C)C(=O)N(C)C(=O)Oc1cccc(C(C)C)c1,3.296660243
5752374,5752-37-4,CCSCN(CSCC)c1nc(N(CSCC)CSCC)nc(N(CSCC)CSCC)n1,1.756644475
5766698,5766-69-8,N#CCNc1nc(Cl)nc(NCC#N)n1,1.805456193
5766701,5766-70-1,N#CCNc1nc(N)nc(NCC#N)n1,2.133958098
5782832,5782-83-2,S=C1NCCNC(=S)S1,4.251168393
5787735,5787-73-5,CCCCCC(C)NC,3.333269221
5790910,5790-91-0,CCn1c(=O)oc2ccc(Cl)cc21,2.678832751
5796145,5796-14-5,NC(Cc1ccc(O)c(O)c1)C(=O)O,2.499700297
5800191,5800-19-1,Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1S2,2.822298334
5843538,5843-53-8,CC(Cc1ccccc1)NCc1ccccc1Cl,3.401768488
5853292,5853-29-2,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(O)c(OC)cc21,4.668965211
5876233,5876-23-3,CC1CCC2N(C1)CC1C3(O)CC45OC6(O)C(O)CCC4(C)C6CCC5C3(O)CC(O)C1(O)C2(C)O,3.850980743
5882484,5882-48-4,CN(C)c1ccc(O)cc1,3.183054621
5928698,5928-69-8,c1ccc(C(OCCN2CCOCC2)c2ccccc2)cc1,3.206166315
5952410,5952-41-0,COP(=O)(OC)C(OC(C)=O)C(Cl)(Cl)Cl,2.573269136
5957175,5957-17-5,CC[N+](CC)(CC)CCO,2.907429178
5957755,5957-75-5,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,2.749389813
5965402,5965-40-2,C=CCN=C(Nc1cccc(C(=O)O)c1)S[Cu],3.271310025
5967522,5967-52-2,CC(N)C(O)c1cccc(O)c1,3.610473196
5974094,09-04-74,COc1ccc(C(CCCc2ccccc2)N(C)C)cc1OC,3.68997583
5977015,01-05-77,Cc1cccc(C(=O)O)c1N(CCCl)CCCl,4.123102157
5977026,02-06-77,Cc1c(C(=O)O)cccc1N(CCCl)CCCl,4.265074233
5977344,5977-34-4,Cc1ccc(N(CCCl)CCCl)c(C(=O)O)c1,4.043225483
5977355,5977-35-5,Cc1ccc(C(=O)O)cc1N(CCCl)CCCl,4.21071657
5977366,5977-36-6,Cc1ccc(N(CCCl)CCCl)cc1C(=O)O,3.648773802
5980336,5980-33-6,Cc1cc(=O)oc2cc(O)ccc12,2.105133698
5984598,5984-59-8,CC(C)CCCC(C)N,3.488171181
5989275,5989-27-5,C=C(C)C1CC=C(C)CC1,1.577995759
6000744,6000-74-4,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O,2.865541979
6009025,2002/5/9,CCCCCCCN1C(C)=CSC1=CC=C(C=Cc1scc(C)[n+]1CCCCCCC)c1scc(C)[n+]1CCCCCCC,4.12020097
6009978,6009-97-8,Cc1ccc(C(=O)O)c(N(CCCl)CCCl)c1,4.043225483
6013576,6013-57-6,CN1CCC=C(C(=O)O)C1,2.246652428
6017329,6017-32-9,Cc1cc(I)ccc1NN=C(C#N)C#N,4.19046897
6020548,6020-54-8,Nc1nc(N)c(-c2ccccc2)s1,2.804500626
6027287,6027-28-7,CCCCNCC(=O)Nc1c(C)cccc1Cl,2.992833181
6029874,6029-87-4,CC1C(=O)OCC2=CCN3CCC(OC(=O)C(C)C1(C)O)C23,3.888406975
6033165,6033-16-5,CCCCCCC=O,1.898588799
6055192,6055-19-2,O=P1(N(CCCl)CCCl)NCCCO1,3.654486791
6055487,6055-48-7,Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,2.997272589
6056117,11-07-56,O=C(OCCOCCN1CCCCC1)N1c2ccccc2Sc2cccnc21,3.756436137
6064831,6064-83-1,O=C(O)c1ccccc1OP(=O)(O)O,2.809740957
6106463,6106-46-3,C[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,3.402592966
6109702,6109-70-2,CC(=O)OC1CN2CCC1CC2,3.207272657
6132178,6132-17-8,CCOP(=O)(OCC)Oc1ccc(S(C)(=O)=O)cc1,5.534719746
6147371,6147-37-1,CC1(S(=O)(=O)O)CC(=O)c2ccccc2C1=O,2.411846936
6155573,6155-57-3,O=C1NS(=O)(=O)c2ccccc21,1.411638672
6159553,6159-55-3,OC1CCN2Cc3ccccc3N=C12,3.213991002
6164983,6164-98-3,Cc1cc(Cl)ccc1N=CN(C)C,3.339519898
6168861,6168-86-1,CNC(C)CCC=C(C)C,3.304915013
6187242,6187-24-2,CCCC=C(CC)[N+](=O)[O-],2.708742526
6223354,6223-35-4,Cc1cc(S(=O)(=O)O)c2c(C)ccc(C(C)C)cc1-2,3.189354605
6244548,6244-54-8,CC(O)(C(=O)Oc1ccccc1)c1ccccc1,2.731094296
6252739,6252-73-9,O=C1c2ccccc2C(=O)c2c1c1c3nc4ccccc4nc3c3cccc4c3c1n2S4(=O)=O,3.030663724
6277141,6277-14-1,CC(=O)OC1CCC2(C)C(CCC3(C)C2C(=O)C=C2C4CC(C)(C(=O)O)CCC4(C)CCC23C)C1(C)C,2.191375636
