RTECS_ID,CAS_RN,SMILES,mouse_oral_LD50
28657809,28657-80-9,CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,2.051311548
28673509,28673-50-9,O=C(O)CC1=CCC(C2CCCCC2)CC1,2.471932898
28673510,28673-51-0,CC(C(=O)O)C1=CCC(C2CCCCC2)CC1,2.498503531
28673543,28673-54-3,CCC(C(=O)O)C1=CCC(C2CCCCC2)CC1,2.523541841
28673576,28673-57-6,CC(C)(C(=O)O)C1=CCC(C2CCCCC2)CC1,2.523541841
28673634,28673-63-4,CC(C(=O)O)C1=CCC(C2(C)CCCC2)CC1,2.498503531
28673667,28673-66-7,O=C(CC1=CCC(C2CCCCC2)CC1)NO,2.500315164
28673678,28673-67-8,CC(C(=O)NO)C1=CCC(C2CCCCC2)CC1,2.525252182
28673689,28673-68-9,CC(C(N)=O)C1=CCC(C2CCCCC2)CC1,2.496691689
28673690,28673-69-0,CCNC(=O)C(C)C1=CCC(C2CCCCC2)CC1,2.545595725
28682317,28682-31-7,CC(C)(Oc1ccc2n[nH]cc2c1)C(=O)O,1.86575128
28682328,28682-32-8,CC(C)(Oc1ccc2c[nH]nc2c1)C(=O)O,1.86575128
28730178,28730-17-8,Cc1oc(C)c(C(=O)Nc2ccccc2)c1C,2.567972589
28735060,28735-06-0,CCN1CCn2c3c(c4cc(C)ccc42)CCCC31,2.724236604
28735275,28735-27-5,CSc1nncc(-c2ccccc2)n1,2.933324941
28735286,28735-28-6,COc1nncc(-c2ccccc2)n1,2.79518923
28735311,28735-31-1,COc1nnc(C)c(C)n1,2.893088176
28735333,28735-33-3,CSc1nnc(-c2ccccc2)c(-c2ccccc2)n1,2.969055404
28743455,28743-45-5,CN(C)c1cccc2nc3cccc([N+](=O)[O-])c3cc12,4.183941413
28745042,28745-04-2,CC(C(=O)O)C1=CCC(C2(C)CCCCC2)CC1,2.523541841
28745053,28745-05-3,CCC(C(=O)NO)C1=CCC(C2CCCCC2)CC1,2.548834746
28752912,28752-91-2,CN(C)C=C1C(=O)c2ccccc2C1=O,2.587678592
28772567,28772-56-7,O=c1oc2ccccc2c(O)c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1,5.479113605
28777982,28777-98-2,C=CCCCCCCCCCCCCCCCCC1CC(=O)OC1=O,1.838023517
28782583,28782-58-3,COP(=S)(OC)N(C)C(=O)Oc1cccc2ccccc12,2.294834829
28782607,28782-60-7,COP(=S)(OC)N(C)C(=O)Oc1cccc(C(C)C)c1,2.620720805
28789744,28789-74-4,CCOP(=S)(OCC)N(C)C(=O)Oc1cccc(C(C)C)c1,2.936263599
28789755,28789-75-5,CCOP(=O)(OCC)N(C)C(=O)Oc1cccc(C(C)C)c1,2.51763525
28789766,28789-76-6,COP(=S)(OC)N(C)C(=O)Oc1ccccc1OC(C)C,2.376767212
28789777,28789-77-7,CCOP(=S)(OCC)N(C)C(=O)Oc1ccccc1OC(C)C,2.327539227
28789799,28789-79-9,COP(=S)(OC)N(C)C(=O)ON=CC(C)(C)SC,3.266990792
28789802,28789-80-2,COP(=S)(OC)N(C)C(=O)Oc1cccc2c1OC(C)(C)C2,3.362177004
28798201,28798-20-1,COc1ccc(C(=O)OC2CCC3CC[N+](C)(C)CC3C2)cc1,2.227787045
28808620,28808-62-0,CC1=C2C(=O)OC(c3ccoc3)C2(C)CCC1,2.732541492
28864315,28864-31-5,Nc1ccccc1C(=O)NNC(=O)c1ccccc1O,2.433411373
28874513,28874-51-3,O=C1CCC(C(=O)O)N1,1.09394336
28899210,28899-21-0,C=CCn1cnc(=O)c2ccccc21,2.628538219
28907451,28907-45-1,CN(C)CCCn1c2ccc(Cl)cc2c(=O)c2cccnc21,3.198387631
28911015,28911-01-5,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,2.502145035
28930305,28930-30-5,O=[N+]([O-])c1ccccc1Sc1c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],2.98711549
28939380,28939-38-0,CC1C2CCC(C2)C1CN(C)C(=O)c1ccc(Cl)cc1,2.351174677
28939619,28939-61-9,CCCCC(=O)N(C)CC1C2CCC(C2)C1C,2.120184427
28939697,28939-69-7,CCN(CC1C2CCC(C2)C1C)C(=O)CCC(C)=O,2.145142408
28939700,28939-70-0,CCCN(CC1C2CCC(C2)C1C)C(=O)CCC(C)=O,1.969142451
28939711,28939-71-1,CCCCN(CC1C2CCC(C2)C1C)C(=O)CCC(C)=O,2.467535594
28939744,28939-74-4,CC(C)CCN(CC1C2CCC(C2)C1C)C(=O)CCC(C)O,2.235379729
28981977,28981-97-7,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,2.603147186
28998676,28998-67-6,CCCCc1ccn[nH]1,2.358477236
29025147,29025-14-7,CCCCOc1ccc(C[N+]2(C)C3CCC2CC(OC(=O)C(CO)c2ccccc2)C3)cc1,2.479637684
29050111,29050-11-1,O=C1c2cc(Cl)ccc2OC2CCON12,2.676705159
29053278,29053-27-8,CC1CC2Oc3ccc(Cl)cc3C(=O)N2O1,2.027409413
29067707,29067-70-7,CCCC(=O)Nc1c(I)cc(I)c(C(C)C(=O)O)c1I,2.746047243
29067729,29067-72-9,CCCC(=O)Nc1c(I)cc(I)c(C(CC)C(=O)O)c1I,2.518512555
29091212,29091-21-2,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],1.368345159
29096659,29096-65-9,NC(N)=NNCCc1c(Cl)cccc1Cl,2.438681202
29096660,29096-66-0,NC(N)=NNCCCc1c(Cl)cccc1Cl,2.115870012
29098155,29098-15-5,CCOCOC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,2.586446336
29098166,29098-16-6,CCOCOC(=O)c1ccccc1Nc1cccc(C)c1C,2.476208277
29098188,29098-18-8,Cc1ccc(Cl)c(Nc2ccccc2C(=O)OCOC(=O)c2ccccc2)c1Cl,2.633758225
29098199,29098-19-9,CC(=O)OCOC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1,2.54813872
29098202,29098-20-2,CC(=O)OCOC(=O)c1ccccc1Nc1c(Cl)ccc(C)c1Cl,2.566102656
29104301,29104-30-1,CCN(OC(=O)c1ccccc1)C(=O)c1c(OC)ccc(Cl)c1OC,1.481677867
29110483,29110-48-3,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,4.206414889
29118874,29118-87-4,CNC(=O)ON=C(C)SCCC#N,4.203367502
29122563,29122-56-3,CCOc1ccc(Cl)cc1C(CN(C(C)C)C(C)C)C(C)CC,3.144026497
29122687,29122-68-7,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,2.12440803
29128696,29128-69-6,CN1CCC(C=C2c3ccccc3CCc3ccccc32)C1,3.297178685
29135168,29135-16-8,CCCC(CCC)C(=O)OC(C(=O)OC1CC2CCC(C1)N2C)c1ccccc1,2.5623437
29144421,29144-42-1,CC(O)=C1C(=O)C(N)C2Cc3c(c(O)c4c(O)c(C)ccc4c3C)C(=O)C2(O)C1=O,2.216334835
29171208,29171-20-8,C#CC(C)(O)CCC=C(C)C,1.952071296
29171219,29171-21-9,C#CC(C)(CCC=C(C)C)OC(C)=O,1.396320079
29171775,29171-77-5,CS(=O)(=O)OCC1OC1C1OC1COS(C)(=O)=O,2.660931563
29177842,29177-84-2,CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,1.816396617
29182976,29182-97-6,CN(C(=O)CBr)c1ccccc1,3.579953091
29193326,29193-32-6,CC(=O)N(C)c1c(I)cc(I)c(CC(=O)O)c1I,2.33573048
29193337,29193-33-7,CCN(C(C)=O)c1c(I)cc(I)c(CC(=O)O)c1I,2.434963538
29193348,29193-34-8,CCCN(C(C)=O)c1c(I)cc(I)c(CC(=O)O)c1I,2.690529915
29193359,29193-35-9,CC(=O)N(Cc1ccccc1)c1c(I)cc(I)c(CC(=O)O)c1I,2.629879617
29193360,29193-36-0,CCCCN(C(C)=O)c1c(I)cc(I)c(CC(=O)O)c1I,2.683322803
29193371,29193-37-1,CCCC(=O)N(C)c1c(I)cc(I)c(CC(=O)O)c1I,2.842957256
29193382,29193-38-2,CCCC(=O)N(CC)c1c(I)cc(I)c(CC(=O)O)c1I,2.852783483
29193393,29193-39-3,CCCC(=O)N(CCC)c1c(I)cc(I)c(CC(=O)O)c1I,3.244582103
29193406,29193-40-6,CCCCN(C(=O)CCC)c1c(I)cc(I)c(CC(=O)O)c1I,3.00336242
29193417,29193-41-7,CCCC(=O)N(Cc1ccccc1)c1c(I)cc(I)c(CC(=O)O)c1I,2.951771987
29214979,29214-97-9,Cc1ccccc1C(OCCN(C)C)c1ccc(O)cc1,2.20746092
29214991,29214-99-1,CN(C)CCOC(c1ccccc1)c1ccccc1C(=O)O,1.874148286
29215007,29215-00-7,C=[N+](O)CCOC(c1ccccc1)c1ccccc1C,2.646599752
29216282,29216-28-2,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,3.18627945
29218197,29218-19-7,O=C1OC(CO)CN1c1cccc(C(F)(F)F)c1,2.270843474
29218200,29218-20-0,NC(=O)OCC1CN(c2cccc(C(F)(F)F)c2)C(=O)O1,2.160974177
29218222,29218-22-2,O=C1OC(CO)CN1c1cccc(F)c1,2.148586204
29218233,29218-23-3,O=C1OC(CO)CN1c1ccc(F)cc1,2.245496217
29218255,29218-25-5,O=C1OC(CO)CN1c1ccc(Cl)cc1,2.315869246
29218277,29218-27-7,Cc1cccc(N2CC(CO)OC2=O)c1,2.202507179
29218288,29218-28-8,Cc1ccccc1N1CC(CO)OC1=O,1.93623929
29218313,29218-31-3,NC(=O)OCC1CN(c2ccc(Cl)cc2)C(=O)O1,2.31849998
29218335,29218-33-5,NC(=O)OCC1CN(c2cccc(F)c2)C(=O)O1,2.104174594
29218346,29218-34-6,NC(=O)OCC1CN(c2ccc(F)cc2)C(=O)O1,1.990231241
29218357,29218-35-7,NC(=O)OCC1CN(c2ccccc2F)C(=O)O1,1.873725672
29229592,29229-59-2,CC(=O)CCCC(=O)c1ccc(F)cc1,2.31854747
29229752,29229-75-2,C#CCCC(CN1CCOCC1)C(=O)c1ccc(F)cc1,2.798665655
29232937,29232-93-7,CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,2.412901694
29248553,29248-55-3,CC(NN)c1ccccc1,2.701201439
29261378,29261-37-8,O=C(OCOC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1)c1ccccc1,2.61843199
29306250,29306-25-0,NC(=O)OCC1CN(c2ccccc2)C(=O)O1,1.933996841
29382829,29382-82-9,CCCCCCCCCCCCCCCC(O)=CC(=O)CC(=O)CC(=O)CC(O)=CC(=O)CC(=O)CC(O)=CC(=O)CCC=CCCOC(=O)C=CC(=O)NC1=C(O)CCC1=O,5.239564731
29396392,29396-39-2,Nc1c[n+](C2CCCCC2)no1,2.912010408
29440311,29440-31-1,CN(C)P(=O)(N(C)C)n1ncnc1N,4.338856737
29450633,29450-63-3,ON=Cc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.166376823
29462188,29462-18-8,O=C1CN=C(c2ccccc2)c2c(sc3c2CCCC3)N1,2.480644797
29483463,29483-46-3,C#CCOCC(COc1ccc(Cl)cc1Cl)OC(N)=O,2.388696766
29483474,29483-47-4,C#CCOCC(COc1ccc(Cl)c(Cl)c1Cl)OC(N)=O,2.401155504
29483496,29483-49-6,C#CCOCC(COc1ccccc1C(F)(F)F)OC(N)=O,2.480230127
29485118,29485-11-8,CC(Cc1cccc(C(F)(F)F)c1)NCC(N)=O,2.871337712
29485141,29485-14-1,CC(Cc1cccc(C(F)(F)F)c1)NCC(=O)NC(N)=O,2.606788236
29524194,29524-19-4,CCN(CCCCCCCCCCN(CC)C(=O)C(Cl)Cl)C(=O)C(Cl)Cl,2.352450733
29541853,29541-85-3,CN(C)C(=O)COC1c2ccccc2CCc2ccccc21,2.039020263
29546596,29546-59-6,CC[N+](C)(CC)CCOC(C)(c1ccccc1)C1CC2C=CC1C2,2.914501823
29547000,29547-00-0,CN(C)C(CSS(=O)(=O)O)CSS(=O)(=O)O,3.338542573
29552156,29552-15-6,CC(C)(O)C#CCl,2.295797929
29560847,29560-84-7,OCC=CCl,2.723221045
29570681,29570-68-1,NC(=O)C(Br)(Br)S(=O)(=O)c1ccccc1,2.756816178
29575028,29575-02-8,CCCCCCCC[Sn](CCCCCCCC)(OC(=O)C=CC(=O)OCCCC)OC(=O)C=CC(=O)OCCCC,2.26324333
29582396,29582-39-6,O=C(O)C=CC(=O)c1ccc(Cl)cc1,3.022461365
29590281,29590-28-1,CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,1.652380717
29636735,29636-73-5,CCC1(c2ccccc2)C(=O)N(CBr)C(=O)N(CBr)C1=O,2.621264586
29670175,29670-17-5,CC(N)CSc1ccc(Cl)cc1,2.526602015
29679581,29679-58-1,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,2.238178774
29701073,29701-07-3,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)C(O)C1O,1.684413544
29701857,29701-85-7,CCCCCCCCP(=O)(c1ccccc1)c1ccccc1,2.196464974
29717268,29717-26-8,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2c(I)c(I)c(I)c(I)c21,3.35852282
29728527,29728-52-7,CCCCOc1ccc(OCC(=O)N(c2cccc(OC)c2)C(C)CN2CCCC2)cc1,2.831115365
29755359,29755-35-9,O=C(O)c1c(I)c(I)c(C(=O)N2CCOCC2)c(I)c1I,2.266480415
29772541,29772-54-1,CC(C)(C)C(C)(C)N,2.113604251
29772609,29772-60-9,CCC(C)(N)C(C)(C)C,2.412450467
29772698,29772-69-8,CC(C)C(C)(C)N,1.737978743
29773011,29773-01-1,CN(C)C(C)(C)C(C)(C)C,2.482225387
29779519,29779-51-9,CN(CC(=O)O)C(=O)c1c(I)c(I)c(C(=O)N2CCOCC2)c(I)c1I,2.383387664
29779520,29779-52-0,O=C(O)C1CCN(C(=O)c2c(I)c(I)c(C(=O)N3CCOCC3)c(I)c2I)CC1,2.406957831
29779531,29779-53-1,O=C(O)CCNC(=O)c1c(I)c(I)c(C(=O)N2CCOCC2)c(I)c1I,2.30637248
29779542,29779-54-2,O=C(O)CNC(=O)c1c(I)c(I)c(C(=O)N2CCOCC2)c(I)c1I,2.298784872
29779564,29779-56-4,CNC(=O)c1c(I)c(I)c(C(=O)NCC(=O)O)c(I)c1I,1.966030797
29779586,29779-58-6,CNC(=O)c1c(I)c(I)c(C(=O)N(C)CC(=O)O)c(I)c1I,1.877278026
29779600,29779-60-0,CNC(=O)c1c(I)c(I)c(C(=O)NCC(C(=O)O)c2ccccc2)c(I)c1I,2.015954616
29800199,29800-19-9,CCNC(=O)CSP(=S)(OCC)OCC,3.804110624
29803483,29803-48-3,CC(C)SC(=S)OCCOC(=S)SC(C)C,2.530490761
29803949,29803-94-9,CC(C)(O)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(OC5OC(CO)C(O)C(O)C5O)C(=O)C4(C)C)C3(C)C(=O)CC12C,3.017546993
29815916,29815-91-6,COc1ccccc1OC(Oc1ccccc1OC)C(=O)O,2.380522483
29815949,29815-94-9,O=C(O)C(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1,2.751440016
29820302,29820-30-2,CC(C)CC(NC(=O)c1c(I)c(I)c(C(=O)N2CCOCC2)c(I)c1I)C(=O)O,2.027340942
29820324,29820-32-4,O=C(O)C1CCCN1C(=O)c1c(I)c(I)c(C(=O)N2CCOCC2)c(I)c1I,2.320115116
29848100,29848-10-0,O=C(O)C=Cc1ccc(Cl)cc1NC(=O)c1cccc(C(F)(F)F)c1,3.169939984
29868971,29868-97-1,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,2.096462492
29883156,29883-15-6,N#CC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)c1ccccc1,3.013922817
29887114,29887-11-4,CCC(O)C(CC)CO,1.321900761
29918578,29918-57-8,CC(C)OP(O)(=S)OC(C)C,1.079672291
29923317,29923-31-7,CCCCCCCCCCCC(=O)NC(CCC(=O)O)C(=O)O,1.777409685
29936718,29936-71-8,CC(=O)c1ccc(OCC(=O)N2CCCCCC2)cc1,2.962760672
29936763,29936-76-3,O=C(COc1ccc(C=NO)cc1)N1CCOCC1,2.422065941
29936796,29936-79-6,CC(=NO)c1ccc(OCC(=O)N2CCOCC2)cc1,2.541435703
29937153,29937-15-3,CC(=NO)c1ccc(OCC(=O)N2CCN(c3ccc(Cl)cc3)CC2)cc1,2.384562848
29937164,29937-16-4,CC(=NO)c1ccc(OCC(=O)N2CCCCCC2)cc1,2.617843235
29941933,29941-93-3,CCCC(=O)c1ccc(OC(C)(C)C(=O)O)cc1,2.194330456
29941944,29941-94-4,CC(C)(Oc1ccc(C(=O)c2ccccc2)cc1)C(=O)O,2.24967368
29942005,29942-00-5,CC(=O)c1ccc(OCC(=O)N2CCOCC2)cc1,2.341258067
29972132,29972-13-2,CCCC(NC(=O)c1c(I)c(I)c(C(=O)N2CCOCC2)c(I)c1I)C(=O)O,2.020131228
29972143,29972-14-3,CCC(NC(=O)c1c(I)c(I)c(C(=O)N2CCOCC2)c(I)c1I)C(=O)O,2.313829798
29972541,29972-54-1,O=C(O)CCCNC(=O)c1c(I)c(I)c(C(=O)N2CCOCC2)c(I)c1I,2.313829798
29973135,29973-13-5,CCSCc1ccccc1OC(=O)NC,3.501527901
29975164,29975-16-4,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,2.691295196
30007148,30007-14-8,CC(Cc1ccccc1)NCC1COc2ccccc2C1=O,2.730021337
30007397,30007-39-7,O=C1c2ccccc2CCC1CNCCc1ccc(O)cc1,2.607061167
30007477,30007-47-7,O=[N+]([O-])C1(Br)COCOC1,2.555481801
30011111,30011-11-1,COc1ccc(-c2cc(C)[nH]c2-c2ccc(OC)cc2)cc1,1.935930862
30034038,30034-03-8,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,1.366270868
30043493,30043-49-3,CCS(=O)(=O)c1nnc(N(C)C(=O)NC)s1,2.024209733
30045160,30045-16-0,COc1cc2c(cc1OC)-c1c(C)c3ccc(OC)c(OC)c3c[n+]1CC2,2.951215462
30056747,30056-74-7,COc1cc(OC)c(S(=O)(=O)O)cc1C(=O)C=Cc1ccc(OC)c(S(=O)(=O)O)c1,2.883155883
30056770,30056-77-0,O=C(C=Cc1ccc(S(=O)(=O)O)cc1)c1ccccc1,3.158850799
30071400,30071-40-0,COc1cc(OC)c([N+](=O)[O-])cc1C(=O)C=Cc1ccc(OC)c([N+](=O)[O-])c1,2.112081925
30071411,30071-41-1,COc1ccc(C(=O)C=Cc2ccc(O)c([N+](=O)[O-])c2)c(OC)c1,2.040481027
30071422,30071-42-2,COc1cc(OC)c([N+](=O)[O-])cc1C(=O)C=Cc1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,2.145405679
30071444,30071-44-4,O=C(C=Cc1ccc([N+](=O)[O-])cc1)c1cccc([N+](=O)[O-])c1,1.997465022
30072594,30072-59-4,Nc1nc(-c2cccnc2)nc(N2CCCCC2)n1,2.329589388
30072607,30072-60-7,CC1CCCC(Nc2nc(N)nc(NC3CCCC(C)C3)n2)C1,1.901007173
30075015,30075-01-5,CCCCCCCCCOc1ccc(C(=O)CCN2CCCCC2)cc1CC,2.287362736
30075026,30075-02-6,CCCCCCCCCCOc1ccc(C(=O)CCN2CCCCC2)cc1CC,2.302801556
30075060,30075-06-0,CCCOc1ccc(C(=O)CCN2CCC(C)CC2)cc1CC,2.933505072
30075106,30075-10-6,CCCOc1ccc(C(=O)CCN2CCC(CCC)CC2)cc1CC,2.767629978
30075117,30075-11-7,CCCOc1ccc(C(=O)CCN2CCOCC2)cc1CC,2.35456086
30075139,30075-13-9,CCCOc1ccc(C(=O)CCN2CCCCCC2)cc1CC,2.848494282
30084050,30084-05-0,CCCCc1nc(N)nc(N2CCCC2)n1,2.265815867
30084174,30084-17-4,Nc1nc(NCCc2ccccc2)nc(N2CCNC(=O)C2)n1,1.195020492
30084276,30084-27-6,Cc1nc(N)nc(N2CCCC2)n1,2.454062886
30084287,30084-28-7,Cc1nc(N)nc(N2CCCCC2)n1,1.789198844
30084516,30084-51-6,CC(C)c1nc(N)nc(N2CCCCC2)n1,1.930023765
30086841,30086-84-1,CCOCC(=O)Nc1ccc(C(=O)c2ccccc2)cc1C,2.416368934
30087311,30087-31-1,O=C(O)Cc1ccc2oc3ccccc3c(=O)c2c1,2.672851828
30087333,30087-33-3,CC(C(=O)O)c1ccc2oc3ccccc3c(=O)c2c1,2.580996212
30095795,30095-79-5,CCOC(=O)c1cc(=O)c2cc([N+](=O)[O-])ccc2o1,3.420294135
30096823,30096-82-3,CCN(CC)Cc1csc(-c2ccc([N+](=O)[O-])s2)n1,2.996227011
30097031,30097-03-1,O=[N+]([O-])c1ccc(-c2nc(CN3CCCCC3)cs2)s1,3.013421513
30097042,30097-04-2,CN(CCO)Cc1csc(-c2ccc([N+](=O)[O-])s2)n1,2.999097177
30097122,30097-12-2,O=[N+]([O-])c1ccc(C=Cc2nc(CN3CCOCC3)cs2)s1,3.051057289
30102002,30102-00-2,CC(C)c1nc(N)nc(NC2CCCCC2)n1,1.712721679
30116780,30116-78-0,COc1cc(OC)cc(OCCN2CCOCC2)c1,2.351492614
30122475,30122-47-5,CC1N=C(Nc2ncc([N+](=O)[O-])s2)OC1(C)C,0.997106871
30128951,30128-95-1,CC(CS)c1ccc(S(=O)(=O)CC(CS(=O)(=O)c2ccc(C(C)CS)cc2)N(C)C)cc1,2.980077474
30129272,30129-27-2,Cc1ccc(C(C)C)cc1OC(=O)c1ccccc1Nc1cccc(C)c1C,2.174345946
30129283,30129-28-3,CCCC(CCC)C(=O)Oc1ccccc1OC,2.00058677
30129294,30129-29-4,CCCC(CCC)C(=O)Oc1cc(C)ccc1C(C)C,2.043629454
30129307,30129-30-7,CCCC(CCC)C(=O)Oc1cc(C(C)C)ccc1C,2.043629454
30184884,30184-88-4,CC1NC(C(F)(F)F)(C(F)(F)F)OC1c1ccccc1,3.174951914
30184895,30184-89-5,OCCNC(O)(C(F)(F)F)C(F)(F)F,2.879103529
30185923,30185-92-3,Cn1c([N+](=O)[O-])cnc1C=NN1CC(CN2CCOCC2)OC1=O,1.985264762
30190875,30190-87-5,CC(C)NCC(O)COc1cccc2c1CC=C2,3.02780286
30192644,30192-64-4,OC(N1CCNCC1)(C(F)(F)F)C(F)(F)F,2.924551496
30192677,30192-67-7,OC(N1CCCCC1)(C(F)(F)F)C(F)(F)F,2.922846511
30194639,30194-63-9,Nc1ccc(C(=O)NCCN2CCN(c3ccccn3)CC2)cc1,2.868000313
30195596,30195-59-6,CCc1cc(C(=O)CCN2CCCCC2)ccc1O,2.925885736
30195621,30195-62-1,CCCOc1ccc(C(=O)CCN(C)C)cc1CC,2.534093717
30195632,30195-63-2,CCCCN(CCCC)CCC(=O)c1ccc(OCCC)c(CC)c1,2.541008546
30195643,30195-64-3,CCCCOc1ccc(C(=O)CCN(CCCC)CCCC)cc1CC,2.623693938
30195654,30195-65-4,CCCCCOc1ccc(C(=O)CCN(CCCC)CCCC)cc1CC,2.53332943
30195665,30195-66-5,CCCCCCOc1ccc(C(=O)CCN(CCCC)CCCC)cc1CC,2.429277698
30195676,30195-67-6,CCCOc1ccc(C(=O)CCN2CCCC2)cc1CC,2.780285801
30195698,30195-69-8,CCOc1ccc(C(=O)CCN2CCCCC2)cc1CC,2.917458994
30198551,30198-55-1,N=C(NO)C(O)c1ccc(Cl)c(Cl)c1,2.681001127
30226165,30226-16-5,O=C(O)COc1ccc2n[nH]cc2c1,1.806573375
30226176,30226-17-6,CC(Oc1ccc2n[nH]cc2c1)C(=O)O,2.314290767
30226201,30226-20-1,O=C(O)COc1ccc2c[nH]nc2c1,2.28369463
30226212,30226-21-2,CC(Oc1ccc2c[nH]nc2c1)C(=O)O,1.837169512
30233808,30233-80-8,CCCCc1ccc(-c2ccccc2)c(S(=O)(=O)O)c1O,1.906481068
30233819,30233-81-9,CCCCc1cccc(-c2ccccc2)c1S(=O)(=O)O,1.918904639
30251888,30251-88-8,COc1cc(OC)c(S(=O)(=O)O)cc1C(=O)C=Cc1ccc(O)c(S(=O)(=O)O)c1,2.802714122
30251899,30251-89-9,COc1ccc(C(=O)C=Cc2ccc(OC)c([N+](=O)[O-])c2)c(OC)c1,2.058596823
30253497,30253-49-7,CN(C)c1nc(N)nc(NC2CCCCC2)n1,1.714541148
30254387,30254-38-7,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCC[N+](C)(C)C,1.77931649
30272083,30272-08-3,O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21,2.92077114
30279175,30279-17-5,NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccccc3)C2=O)cc1Cl,1.86309673
30279211,30279-21-1,CC1(c2ccccc2)CC(=O)N(c2ccc(S(N)(=O)=O)c(Cl)c2)C1=O,1.879482384
30279222,30279-22-2,CC1(c2ccccc2)CC(=O)N(c2cc(S(N)(=O)=O)ccc2Cl)C1=O,1.879482384
30279244,30279-24-4,CCC1(C)CC(=O)N(c2ccc(S(N)(=O)=O)c(F)c2)C1=O,1.895336894
30279460,30279-46-0,NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(Br)c1,1.913030357
30279482,30279-48-2,CCC1(C)CC(=O)N(c2ccc(S(N)(=O)=O)cc2Br)C1=O,1.875343752
30279493,30279-49-3,NS(=O)(=O)c1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(Cl)c1,1.86309673
30279506,30279-50-6,CC1CC(=O)N(c2ccc(S(N)(=O)=O)cc2F)C1=O,1.757827072
30279517,30279-51-7,CC1CC(=O)N(c2ccc(S(N)(=O)=O)cc2Br)C1=O,1.841597204
30280014,30280-01-4,CC1CC(=O)N(c2ccc(S(N)(=O)=O)cc2Cl)C1=O,1.782098368
30280069,30280-06-9,CC1(c2ccccc2)CC(=O)N(c2ccc(S(N)(=O)=O)cc2F)C1=O,1.860196613
30280070,30280-07-0,CCC1(C)CC(=O)N(c2ccc(S(N)(=O)=O)cc2F)C1=O,1.965917969
30286750,30286-75-0,CC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,2.317567163
30294430,30294-43-0,O=[N+]([O-])c1ccc(C=Cc2nc3c(o2)CCCC3)o1,1.114359074
30296345,30296-34-5,CCc1cc(C(=O)CCN2CCCCC2)ccc1OC,2.941640766
30297713,30297-71-3,OCCCN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,3.428541405
30299082,30299-08-2,CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,2.466673034
30311489,30311-48-9,O=[N+]([O-])c1ccc(C=Cc2nc3c(s2)CCCC3)o1,1.140377609
30313678,30313-67-8,CC(C)(CCCCCC(C)(C)C(=O)O)C(=O)O,2.387978572
30321858,30321-85-8,Cc1cc(-c2ccccc2)nn(CC[N+]2(C)CCOCC2)c1=O,2.519771364
30321869,30321-86-9,Cc1cc(-c2ccccc2)nn(CC(=O)N2CCOCC2)c1=O,2.115828159
30406043,30406-04-3,CCCCCOc1ccc(C(=N)N(CCC)CCC)c2ccccc12,3.187738872
30406054,30406-05-4,CCCCCCCCCCOc1ccc(C(=N)N(CCC)CCC)c2ccccc12,2.613467597
